session_id,date,model,trim,device,utm_source,utm_medium,utm_campaign,duration_sec,steps_completed,completed,lead_submitted,market
CFG003885,2025-09-23,DEEPAL S07,Pure,mobile,organic,organic,TT_GB_S07_AWR_DEALER_LOCATOR_20250116,119,5,True,False,GB
CFG003886,2025-09-23,DEEPAL S07,Design,mobile,linkedin,cpc,TT_GB_S07_AWR_RESERVATION_CTA_20250410,90,6,True,False,GB
CFG003887,2025-09-23,DEEPAL S07,Design,desktop,linkedin,display,organic,662,3,False,False,GB
CFG003888,2025-09-23,DEEPAL S07,Intelligence,mobile,tiktok,social,TT_GB_S07_AWR_COMPARISON_20250221,52,6,True,False,DE
CFG003889,2025-09-23,DEEPAL S07,Pure,mobile,direct,referral,META_GB_S07_AWR_SITE_VISITORS_20250712,116,6,False,False,GB
CFG003890,2025-09-23,DEEPAL S07,Intelligence,mobile,tiktok,email,META_GB_AVATR12_CON_LUXURY_LIFESTYLE_20250917,132,7,False,False,GB
CFG003891,2025-09-23,DEEPAL S07,Intelligence,mobile,tiktok,social,organic,665,3,False,False,GB
CFG003892,2025-09-23,DEEPAL S07,Pure,mobile,meta,social,META_GB_S07_AWR_PREMIUM_AUTO_20250111,240,7,False,False,GB
CFG003893,2025-09-23,DEEPAL S07,Intelligence,desktop,tiktok,email,TT_GB_S07_AWR_DEALER_LOCATOR_20250804,74,5,False,False,GB
CFG003894,2025-09-23,DEEPAL S07,Pure,tablet,google,social,META_GB_S07_AWR_CONQUEST_AUDI_20250514,385,1,False,False,GB
CFG003895,2025-09-23,DEEPAL S07,Design,mobile,organic,social,TT_GB_S07_AWR_RESERVATION_CTA_20250111,356,6,False,False,GB
CFG003896,2025-09-23,DEEPAL S07,Intelligence,desktop,meta,social,organic,310,5,False,False,GB
CFG003897,2025-09-23,DEEPAL S07,Design,mobile,meta,display,TT_GB_S07_AWR_AWARD_WINNER_20250327,68,1,False,False,GB
CFG003898,2025-09-23,AVATR 12,Long Range,mobile,google,email,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250720,453,7,True,False,GB
CFG003899,2025-09-23,DEEPAL S07,Pure,mobile,meta,email,META_GB_S07_AWR_FAMILY_BUYERS_20250323,188,2,False,False,GB
CFG003900,2025-09-23,AVATR 12,Performance,tablet,google,cpc,TT_GB_S07_CVR_AWARD_WINNER_20250905,164,2,False,False,DE
CFG003901,2025-09-23,DEEPAL S07,Intelligence,desktop,organic,organic,TT_GB_S07_CVR_PRICE_REVEAL_20250903,167,5,True,False,GB
CFG003902,2025-09-23,DEEPAL S07,Intelligence,desktop,meta,email,META_GB_AVATR12_RTG_SITE_VISITORS_20250922,32,4,False,False,GB
CFG003903,2025-09-23,DEEPAL S07,Pure,mobile,google,display,organic,108,5,False,False,GB
CFG003904,2025-09-23,DEEPAL S07,Intelligence,mobile,direct,social,organic,77,2,False,False,GB
CFG003905,2025-09-23,DEEPAL S07,Design,tablet,tiktok,display,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250105,51,1,False,False,DE
CFG003906,2025-09-23,AVATR 12,Long Range,mobile,direct,email,TT_GB_AVATR12_CVR_COMPARISON_20250918,139,6,True,False,GB
CFG003907,2025-09-23,DEEPAL S07,Design,mobile,google,social,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250204,91,5,True,False,GB
CFG003908,2025-09-23,DEEPAL S07,Intelligence,mobile,linkedin,social,META_GB_S07_AWR_CONQUEST_BMW_20250101,149,1,False,False,DE
CFG003909,2025-09-23,DEEPAL S07,Pure,mobile,google,display,organic,79,6,False,False,GB
CFG003910,2025-09-23,DEEPAL S07,Intelligence,mobile,google,email,GOOG_GB_AVATR12_GDN_LUXURY_LIFESTYLE_20250902,181,5,True,False,FR
CFG003911,2025-09-23,DEEPAL S07,Intelligence,mobile,meta,display,TT_GB_S07_AWR_HERO_LAUNCH_20250725,68,6,True,False,GB
CFG003912,2025-09-23,DEEPAL S07,Design,mobile,linkedin,email,META_GB_S07_AWR_PREMIUM_AUTO_20250815,119,7,False,False,GB
CFG003913,2025-09-23,DEEPAL S07,Pure,mobile,tiktok,cpc,META_GB_AVATR12_RTG_TECH_ENTHUSIASTS_20250915,69,6,False,False,GB
CFG003914,2025-09-23,DEEPAL S07,Pure,tablet,organic,organic,META_GB_S07_AWR_ENGAGED_VIEWERS_20250514,19,4,False,False,GB
CFG003915,2025-09-23,DEEPAL S07,Intelligence,mobile,direct,email,TT_GB_S07_AWR_PRICE_REVEAL_20250215,55,3,False,False,GB
CFG003916,2025-09-23,DEEPAL S07,Design,mobile,meta,email,organic,342,5,True,False,FR
CFG003917,2025-09-23,DEEPAL S07,Design,mobile,direct,email,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250407,277,6,False,False,GB
CFG003918,2025-09-23,DEEPAL S07,Design,desktop,google,organic,organic,43,3,False,False,GB
CFG003919,2025-09-23,DEEPAL S07,Intelligence,tablet,linkedin,referral,organic,98,1,False,False,GB
CFG003920,2025-09-23,DEEPAL S07,Design,mobile,tiktok,email,organic,139,5,False,False,GB
CFG003921,2025-09-23,DEEPAL S07,Design,tablet,organic,referral,organic,191,5,True,False,GB
CFG003922,2025-09-23,DEEPAL S07,Design,desktop,tiktok,email,TT_GB_S07_AWR_DEALER_LOCATOR_20250103,252,6,True,False,GB
CFG003923,2025-09-23,DEEPAL S07,Intelligence,desktop,tiktok,display,organic,39,7,False,False,GB
CFG003924,2025-09-23,DEEPAL S07,Design,desktop,linkedin,display,TT_GB_S07_AWR_DEALER_LOCATOR_20250525,70,7,True,False,DE
CFG003925,2025-09-23,AVATR 12,Performance,tablet,organic,display,organic,68,3,False,False,GB
CFG003926,2025-09-23,AVATR 12,Performance,mobile,linkedin,display,META_GB_S07_CVR_CONFIGURATOR_USERS_20250911,174,6,True,False,GB
CFG003927,2025-09-23,DEEPAL S07,Design,desktop,direct,cpc,organic,386,5,False,False,GB
CFG003928,2025-09-23,AVATR 12,Performance,mobile,tiktok,cpc,META_GB_S07_CVR_ENGAGED_VIEWERS_20250916,427,4,False,False,DE
CFG003929,2025-09-23,DEEPAL S07,Intelligence,desktop,organic,referral,TT_GB_S07_AWR_PRICE_REVEAL_20250208,138,4,False,False,GB
CFG003930,2025-09-23,AVATR 12,Long Range,tablet,direct,social,META_GB_S07_AWR_FLEET_MANAGERS_20250819,188,6,False,False,DE
CFG003931,2025-09-23,DEEPAL S07,Design,mobile,linkedin,cpc,TT_GB_S07_CVR_RESERVATION_CTA_20250918,11,2,False,False,GB
CFG003932,2025-09-23,DEEPAL S07,Intelligence,mobile,meta,display,META_GB_S07_AWR_CONQUEST_AUDI_20250920,83,5,True,False,GB
CFG003933,2025-09-23,DEEPAL S07,Pure,mobile,organic,display,organic,180,4,False,False,DE
CFG003934,2025-09-23,DEEPAL S07,Pure,desktop,organic,display,organic,169,1,False,False,GB
CFG003935,2025-09-23,DEEPAL S07,Intelligence,desktop,organic,email,organic,92,3,False,False,GB
CFG003936,2025-09-23,DEEPAL S07,Design,mobile,meta,email,organic,22,6,False,False,GB
CFG003937,2025-09-23,DEEPAL S07,Intelligence,tablet,organic,display,GOOG_GB_S07_SRC_BRAND_20250113,620,6,True,False,DE
CFG003938,2025-09-23,AVATR 12,Long Range,tablet,meta,organic,organic,89,5,True,False,GB
CFG003939,2025-09-23,DEEPAL S07,Pure,tablet,meta,display,TT_GB_S07_CVR_TESTIMONIAL_20250911,153,7,False,False,GB
CFG003940,2025-09-23,DEEPAL S07,Pure,mobile,linkedin,display,TT_GB_S07_TRF_CONFIGURATOR_CTA_20250921,357,7,True,False,GB
CFG003941,2025-09-23,DEEPAL S07,Pure,mobile,direct,social,GOOG_GB_AVATR12_GDN_FLEET_MANAGERS_20250915,111,6,True,True,GB
CFG003942,2025-09-23,DEEPAL S07,Intelligence,mobile,organic,social,META_GB_S07_AWR_CONFIGURATOR_USERS_20250913,171,5,False,False,DE
CFG003943,2025-09-23,AVATR 12,Performance,desktop,google,cpc,TT_GB_S07_AWR_PRODUCT_FEATURES_20250614,160,1,False,False,GB
CFG003944,2025-09-23,DEEPAL S07,Design,mobile,direct,organic,GOOG_GB_S07_SRC_BRAND_20250126,262,7,False,False,GB
CFG003945,2025-09-23,DEEPAL S07,Design,tablet,meta,organic,organic,140,7,True,False,GB
CFG003946,2025-09-23,DEEPAL S07,Design,mobile,meta,social,TT_GB_S07_AWR_COMPARISON_20250804,519,3,False,False,GB
CFG003947,2025-09-23,AVATR 12,Long Range,mobile,meta,display,TT_GB_S07_AWR_DEALER_LOCATOR_20250508,335,2,False,False,GB
CFG003948,2025-09-23,AVATR 12,Long Range,mobile,direct,organic,META_GB_S07_CVR_CONQUEST_BMW_20250910,126,7,True,False,GB
CFG003949,2025-09-23,AVATR 12,Performance,mobile,meta,organic,organic,98,5,True,False,GB
CFG003950,2025-09-23,AVATR 12,Long Range,mobile,meta,email,META_GB_S07_CVR_SITE_VISITORS_20250914,87,6,False,False,GB
CFG003951,2025-09-23,DEEPAL S07,Design,desktop,linkedin,referral,GOOG_GB_AVATR12_GDN_YOUNG_PROFESSIONALS_20250921,118,5,True,False,DE
CFG003952,2025-09-23,DEEPAL S07,Intelligence,desktop,organic,social,META_GB_S07_AWR_FAMILY_BUYERS_20250709,100,7,True,False,GB
CFG003953,2025-09-23,DEEPAL S07,Intelligence,mobile,linkedin,email,TT_GB_S07_AWR_COMPARISON_20250209,965,2,False,False,DE
CFG003954,2025-09-23,DEEPAL S07,Pure,tablet,linkedin,social,organic,143,3,False,False,DE
CFG003955,2025-09-23,DEEPAL S07,Intelligence,tablet,tiktok,referral,TT_GB_S07_AWR_HERO_LAUNCH_20250316,12,3,False,False,GB
CFG003956,2025-09-23,DEEPAL S07,Design,mobile,direct,cpc,organic,242,1,False,False,GB
CFG003957,2025-09-23,AVATR 12,Performance,tablet,linkedin,cpc,organic,180,4,False,False,GB
CFG003958,2025-09-23,AVATR 12,Long Range,mobile,organic,cpc,GOOG_GB_S07_SRC_BRAND_20250706,147,7,True,True,DE
CFG003959,2025-09-23,DEEPAL S07,Design,desktop,tiktok,social,TT_GB_S07_TRF_CONFIGURATOR_CTA_20250914,136,2,False,False,GB
CFG003960,2025-09-23,DEEPAL S07,Pure,mobile,google,display,META_GB_S07_AWR_FAMILY_BUYERS_20250806,201,4,False,False,GB
CFG003961,2025-09-23,DEEPAL S07,Design,mobile,linkedin,cpc,TT_GB_S07_AWR_PRODUCT_FEATURES_20250806,62,1,False,False,GB
CFG003962,2025-09-23,DEEPAL S07,Design,desktop,linkedin,organic,organic,77,7,False,False,GB
CFG003963,2025-09-23,DEEPAL S07,Pure,mobile,google,organic,organic,68,2,False,False,DE
CFG003964,2025-09-23,DEEPAL S07,Pure,mobile,google,social,TT_GB_S07_AWR_AWARD_WINNER_20250628,134,1,False,False,GB
CFG003965,2025-09-23,DEEPAL S07,Intelligence,desktop,organic,referral,organic,61,5,True,False,GB
CFG003966,2025-09-23,DEEPAL S07,Pure,mobile,direct,referral,META_GB_S07_AWR_EV_INTENDERS_20250424,409,5,False,False,DE
CFG003967,2025-09-23,AVATR 12,Long Range,mobile,google,email,TT_GB_S07_AWR_LIFESTYLE_20250812,75,7,False,False,GB
CFG003968,2025-09-23,DEEPAL S07,Intelligence,mobile,meta,social,META_GB_S07_AWR_CONFIGURATOR_USERS_20250802,203,3,False,False,GB
CFG003969,2025-09-23,DEEPAL S07,Design,mobile,google,cpc,META_GB_S07_AWR_FLEET_MANAGERS_20250923,172,7,True,False,GB
CFG003970,2025-09-23,DEEPAL S07,Pure,mobile,google,email,TT_GB_S07_AWR_AWARD_WINNER_20250310,108,1,False,False,GB
CFG003971,2025-09-23,DEEPAL S07,Design,mobile,organic,display,META_GB_S07_AWR_CONQUEST_BMW_20250805,295,6,True,False,GB
CFG003972,2025-09-23,DEEPAL S07,Intelligence,tablet,direct,organic,META_GB_S07_AWR_ENGAGED_VIEWERS_20250627,231,7,False,False,GB
CFG003973,2025-09-23,DEEPAL S07,Intelligence,mobile,tiktok,referral,organic,339,6,True,False,GB
CFG003974,2025-09-23,AVATR 12,Long Range,mobile,tiktok,referral,TT_GB_S07_AWR_PRICE_REVEAL_20250617,227,3,False,False,GB
CFG003975,2025-09-23,AVATR 12,Performance,mobile,meta,organic,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250122,141,7,False,False,GB
CFG003976,2025-09-23,DEEPAL S07,Intelligence,mobile,direct,referral,organic,288,2,False,False,FR
CFG003977,2025-09-23,DEEPAL S07,Intelligence,mobile,meta,email,organic,106,1,False,False,GB
CFG003978,2025-09-23,DEEPAL S07,Design,desktop,organic,email,organic,214,3,False,False,GB
CFG003979,2025-09-23,DEEPAL S07,Pure,desktop,organic,cpc,organic,468,6,True,False,DE
CFG003980,2025-09-23,DEEPAL S07,Pure,tablet,direct,email,organic,223,5,True,False,GB
CFG003981,2025-09-23,AVATR 12,Performance,mobile,linkedin,organic,META_GB_S07_AWR_SITE_VISITORS_20250417,163,5,False,False,FR
CFG003982,2025-09-23,DEEPAL S07,Intelligence,desktop,direct,social,organic,143,6,True,False,GB
CFG003983,2025-09-23,DEEPAL S07,Intelligence,tablet,linkedin,email,META_GB_S07_AWR_PREMIUM_AUTO_20250306,91,5,False,False,GB
CFG003984,2025-09-23,DEEPAL S07,Design,desktop,meta,cpc,TT_GB_S07_AWR_LIFESTYLE_20250727,517,2,False,False,GB
CFG003985,2025-09-23,DEEPAL S07,Intelligence,tablet,meta,display,organic,313,6,True,False,GB
CFG003986,2025-09-23,DEEPAL S07,Intelligence,mobile,google,referral,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250923,74,2,False,False,GB
CFG003987,2025-09-23,DEEPAL S07,Intelligence,desktop,google,organic,TT_GB_S07_AWR_TESTIMONIAL_20250520,132,7,True,False,GB
CFG003988,2025-09-23,DEEPAL S07,Pure,mobile,linkedin,email,organic,230,4,False,False,GB
CFG003989,2025-09-23,DEEPAL S07,Design,mobile,tiktok,referral,organic,111,6,True,False,GB
CFG003990,2025-09-23,DEEPAL S07,Pure,mobile,google,social,META_GB_S07_AWR_ECO_CONSCIOUS_20250803,480,4,False,False,DE
CFG003991,2025-09-23,DEEPAL S07,Intelligence,desktop,google,referral,organic,32,1,False,False,GB
CFG003992,2025-09-23,DEEPAL S07,Pure,desktop,meta,email,META_GB_S07_AWR_CONQUEST_AUDI_20250517,156,7,False,False,GB
CFG003993,2025-09-23,DEEPAL S07,Pure,mobile,tiktok,cpc,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250813,483,1,False,False,GB
CFG003994,2025-09-23,AVATR 12,Long Range,mobile,linkedin,organic,META_GB_S07_AWR_PREMIUM_AUTO_20250413,55,4,False,False,FR
CFG003995,2025-09-23,AVATR 12,Performance,mobile,tiktok,social,GOOG_GB_AVATR12_GDN_FLEET_MANAGERS_20250911,115,5,True,False,GB
CFG003996,2025-09-23,DEEPAL S07,Pure,mobile,meta,display,organic,60,4,False,False,GB
CFG003997,2025-09-23,DEEPAL S07,Intelligence,tablet,linkedin,display,GOOG_GB_S07_SRC_BRAND_20250401,58,5,True,False,GB
CFG003998,2025-09-23,AVATR 12,Performance,mobile,organic,organic,TT_GB_S07_AWR_DEALER_LOCATOR_20250319,50,2,False,False,DE
CFG003999,2025-09-23,DEEPAL S07,Intelligence,mobile,tiktok,referral,META_GB_S07_AWR_FAMILY_BUYERS_20250818,1007,1,False,False,DE
CFG004000,2025-09-23,DEEPAL S07,Pure,desktop,direct,organic,organic,132,5,False,False,DE
CFG004001,2025-09-23,DEEPAL S07,Design,desktop,direct,cpc,TT_GB_AVATR12_AWR_CONFIGURATOR_CTA_20250916,138,6,True,True,GB
CFG004002,2025-09-23,DEEPAL S07,Pure,mobile,tiktok,display,META_GB_S07_AWR_FAMILY_BUYERS_20250708,322,4,False,False,GB
CFG004003,2025-09-23,DEEPAL S07,Design,desktop,google,display,organic,220,6,True,True,FR
CFG004004,2025-09-23,DEEPAL S07,Design,desktop,organic,organic,TT_GB_S07_AWR_LIFESTYLE_20250723,484,1,False,False,GB
CFG004005,2025-09-23,DEEPAL S07,Pure,mobile,meta,referral,organic,50,5,False,False,GB
CFG004006,2025-09-23,DEEPAL S07,Pure,tablet,meta,display,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250325,156,6,True,False,GB
CFG004007,2025-09-23,DEEPAL S07,Design,desktop,tiktok,social,TT_GB_S07_AWR_DEALER_LOCATOR_20250515,190,5,False,False,GB
CFG004008,2025-09-23,DEEPAL S07,Intelligence,desktop,organic,cpc,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250518,286,1,False,False,GB
CFG004009,2025-09-23,DEEPAL S07,Pure,mobile,meta,social,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250811,192,6,True,False,DE
CFG004010,2025-09-23,DEEPAL S07,Intelligence,desktop,direct,display,META_GB_S07_AWR_FLEET_MANAGERS_20250301,97,5,False,False,GB
CFG004011,2025-09-23,DEEPAL S07,Intelligence,mobile,linkedin,social,organic,755,5,True,True,GB
CFG004012,2025-09-23,DEEPAL S07,Design,desktop,google,social,organic,194,3,False,False,GB
CFG004013,2025-09-23,AVATR 12,Long Range,mobile,tiktok,referral,GOOG_GB_S07_SRC_BRAND_20250627,105,1,False,False,DE
CFG004014,2025-09-23,DEEPAL S07,Intelligence,desktop,direct,referral,GOOG_GB_S07_SRC_BRAND_20250417,335,2,False,False,GB
CFG004015,2025-09-23,DEEPAL S07,Intelligence,mobile,google,social,META_GB_S07_AWR_PREMIUM_AUTO_20250921,84,6,True,False,GB
CFG004016,2025-09-23,DEEPAL S07,Intelligence,mobile,direct,organic,organic,42,6,False,False,DE
CFG004017,2025-09-23,DEEPAL S07,Design,mobile,tiktok,email,TT_GB_S07_AWR_PRODUCT_FEATURES_20250224,208,6,True,False,DE
CFG004018,2025-09-23,AVATR 12,Performance,desktop,direct,display,organic,395,6,False,False,GB
CFG004019,2025-09-23,DEEPAL S07,Pure,mobile,direct,email,organic,132,5,True,False,GB
CFG004020,2025-09-23,DEEPAL S07,Pure,desktop,tiktok,organic,organic,582,3,False,False,GB
CFG004021,2025-09-23,DEEPAL S07,Pure,desktop,linkedin,referral,organic,52,5,True,False,GB
CFG004022,2025-09-23,DEEPAL S07,Design,mobile,tiktok,display,META_GB_AVATR12_RTG_TECH_ENTHUSIASTS_20250920,215,7,False,False,GB
CFG004023,2025-09-23,AVATR 12,Performance,desktop,tiktok,referral,META_GB_S07_AWR_PREMIUM_AUTO_20250413,63,3,False,False,DE
CFG004024,2025-09-23,AVATR 12,Performance,mobile,organic,email,organic,290,2,False,False,GB
CFG004025,2025-09-23,DEEPAL S07,Design,mobile,tiktok,referral,META_GB_S07_AWR_FLEET_MANAGERS_20250410,168,3,False,False,DE
CFG004026,2025-09-23,DEEPAL S07,Intelligence,mobile,linkedin,social,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250724,188,7,False,False,GB
CFG004027,2025-09-23,AVATR 12,Long Range,mobile,meta,display,organic,90,7,True,False,FR
CFG004028,2025-09-23,AVATR 12,Performance,mobile,organic,cpc,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250509,141,3,False,False,GB
CFG004029,2025-09-23,DEEPAL S07,Intelligence,mobile,direct,display,organic,125,7,False,False,GB
CFG004030,2025-09-23,AVATR 12,Long Range,mobile,tiktok,social,GOOG_GB_AVATR12_SRC_GEN_20250910,540,6,True,False,GB
CFG004031,2025-09-23,DEEPAL S07,Pure,mobile,tiktok,organic,GOOG_GB_S07_SRC_BRAND_20250401,497,6,False,False,GB
CFG004032,2025-09-23,DEEPAL S07,Pure,desktop,google,email,TT_GB_S07_CVR_HERO_LAUNCH_20250917,66,5,False,False,DE
CFG004033,2025-09-23,DEEPAL S07,Intelligence,mobile,google,organic,META_GB_S07_AWR_PREMIUM_AUTO_20250305,341,6,True,False,GB
CFG004034,2025-09-23,DEEPAL S07,Intelligence,mobile,google,cpc,organic,52,7,True,False,GB
CFG004035,2025-09-23,DEEPAL S07,Pure,mobile,tiktok,referral,TT_GB_S07_AWR_COMPARISON_20250703,45,4,False,False,DE
CFG004036,2025-09-23,DEEPAL S07,Pure,mobile,tiktok,referral,organic,128,3,False,False,DE
CFG004037,2025-09-23,DEEPAL S07,Intelligence,desktop,tiktok,organic,organic,109,1,False,False,GB
CFG004038,2025-09-23,DEEPAL S07,Pure,mobile,direct,referral,GOOG_GB_AVATR12_GDN_TECH_ENTHUSIASTS_20250914,110,7,True,False,GB
CFG004039,2025-09-23,AVATR 12,Long Range,desktop,meta,referral,organic,129,3,False,False,GB
CFG004040,2025-09-23,DEEPAL S07,Design,tablet,google,display,META_GB_S07_AWR_FAMILY_BUYERS_20250128,362,5,True,False,FR
CFG004041,2025-09-23,DEEPAL S07,Pure,mobile,direct,email,organic,188,7,False,False,GB
CFG004042,2025-09-23,AVATR 12,Performance,mobile,direct,organic,GOOG_GB_S07_SRC_BRAND_20250717,67,2,False,False,GB
CFG004043,2025-09-23,DEEPAL S07,Pure,desktop,google,referral,TT_GB_S07_AWR_LIFESTYLE_20250202,247,7,True,True,GB
CFG004044,2025-09-23,DEEPAL S07,Design,mobile,meta,social,TT_GB_S07_AWR_HERO_LAUNCH_20250201,153,7,True,False,GB
CFG004045,2025-09-23,DEEPAL S07,Intelligence,tablet,organic,social,TT_GB_S07_TRF_TESTIMONIAL_20250901,63,7,True,False,GB
CFG004046,2025-09-23,DEEPAL S07,Design,mobile,organic,email,organic,24,4,False,False,FR
CFG004047,2025-09-23,AVATR 12,Performance,mobile,google,display,TT_GB_S07_TRF_PRODUCT_FEATURES_20250910,153,3,False,False,GB
CFG004048,2025-09-23,DEEPAL S07,Pure,desktop,tiktok,email,organic,124,2,False,False,DE
CFG004049,2025-09-23,DEEPAL S07,Design,desktop,tiktok,display,META_GB_S07_AWR_CONQUEST_AUDI_20250227,290,5,True,False,GB
CFG004050,2025-09-23,AVATR 12,Long Range,mobile,google,cpc,organic,527,5,False,False,GB
CFG004051,2025-09-23,DEEPAL S07,Pure,mobile,linkedin,organic,TT_GB_AVATR12_TRF_PRICE_REVEAL_20250918,483,5,False,False,GB
CFG004052,2025-09-23,AVATR 12,Long Range,mobile,meta,email,META_GB_S07_AWR_ECO_CONSCIOUS_20250507,271,5,False,False,GB
CFG004053,2025-09-23,DEEPAL S07,Design,mobile,google,referral,organic,169,3,False,False,GB
CFG004054,2025-09-23,AVATR 12,Performance,mobile,tiktok,social,META_GB_S07_AWR_SITE_VISITORS_20250919,171,6,True,False,GB
CFG004055,2025-09-23,AVATR 12,Performance,desktop,google,cpc,META_GB_S07_AWR_ECO_CONSCIOUS_20250303,253,6,False,False,DE
CFG004056,2025-09-23,DEEPAL S07,Pure,desktop,google,social,GOOG_GB_S07_SRC_BRAND_20250916,177,7,False,False,GB
CFG004057,2025-09-23,DEEPAL S07,Pure,tablet,meta,referral,organic,214,1,False,False,GB
CFG004058,2025-09-23,AVATR 12,Performance,mobile,direct,cpc,META_GB_S07_AWR_CONQUEST_TESLA_20250226,426,7,True,False,GB
CFG004059,2025-09-23,DEEPAL S07,Intelligence,mobile,meta,organic,organic,404,5,False,False,GB
CFG004060,2025-09-23,DEEPAL S07,Design,desktop,meta,organic,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250916,16,5,True,False,GB
CFG004061,2025-09-23,AVATR 12,Long Range,mobile,tiktok,referral,organic,181,3,False,False,GB
CFG004062,2025-09-23,DEEPAL S07,Pure,desktop,direct,social,organic,234,7,False,False,GB
CFG004063,2025-09-23,DEEPAL S07,Design,mobile,tiktok,email,TT_GB_S07_AWR_PRODUCT_FEATURES_20250213,27,5,True,False,DE
CFG004064,2025-09-23,DEEPAL S07,Design,mobile,google,display,organic,239,6,True,False,DE
CFG004065,2025-09-23,DEEPAL S07,Intelligence,desktop,meta,display,GOOG_GB_S07_SRC_BRAND_20250414,52,4,False,False,GB
CFG004066,2025-09-23,DEEPAL S07,Pure,desktop,organic,organic,TT_GB_S07_AWR_PRICE_REVEAL_20250707,109,6,True,False,DE
CFG004067,2025-09-23,DEEPAL S07,Design,desktop,organic,email,TT_GB_S07_AWR_PRICE_REVEAL_20250424,55,2,False,False,DE
CFG004068,2025-09-23,DEEPAL S07,Design,mobile,google,referral,organic,61,6,False,False,DE
CFG004069,2025-09-23,DEEPAL S07,Intelligence,tablet,tiktok,social,GOOG_GB_S07_SRC_BRAND_20250320,115,7,True,False,GB
CFG004070,2025-09-23,DEEPAL S07,Design,tablet,linkedin,email,organic,188,7,False,False,GB
CFG004071,2025-09-23,DEEPAL S07,Pure,mobile,linkedin,email,organic,190,2,False,False,GB
CFG004072,2025-09-24,DEEPAL S07,Pure,desktop,meta,social,organic,435,2,False,False,GB
CFG004073,2025-09-24,DEEPAL S07,Pure,mobile,tiktok,cpc,organic,58,2,False,False,GB
CFG004074,2025-09-24,DEEPAL S07,Pure,desktop,direct,social,organic,157,1,False,False,GB
CFG004075,2025-09-24,DEEPAL S07,Intelligence,tablet,linkedin,cpc,TT_GB_S07_AWR_RESERVATION_CTA_20250517,58,3,False,False,GB
CFG004076,2025-09-24,AVATR 12,Long Range,mobile,direct,social,META_GB_S07_AWR_SITE_VISITORS_20250110,155,5,False,False,GB
CFG004077,2025-09-24,AVATR 12,Performance,mobile,meta,referral,organic,60,2,False,False,GB
CFG004078,2025-09-24,DEEPAL S07,Intelligence,mobile,organic,organic,META_GB_S07_AWR_CONQUEST_BMW_20250601,159,4,False,False,FR
CFG004079,2025-09-24,DEEPAL S07,Pure,desktop,direct,social,organic,172,5,True,False,GB
CFG004080,2025-09-24,DEEPAL S07,Design,mobile,tiktok,organic,organic,143,1,False,False,GB
CFG004081,2025-09-24,DEEPAL S07,Intelligence,tablet,meta,display,META_GB_S07_AWR_EV_INTENDERS_20250301,19,2,False,False,GB
CFG004082,2025-09-24,DEEPAL S07,Intelligence,tablet,meta,organic,organic,96,7,False,False,GB
CFG004083,2025-09-24,DEEPAL S07,Pure,desktop,organic,organic,TT_GB_S07_CVR_RESERVATION_CTA_20250916,254,5,False,False,GB
CFG004084,2025-09-24,DEEPAL S07,Intelligence,mobile,linkedin,organic,TT_GB_S07_TRF_RESERVATION_CTA_20250902,81,7,False,False,GB
