date,campaign_name,campaign_id,objective,market,model,impressions,clicks,ctr,cpm,spend,video_views,video_view_rate,avg_watch_time_seconds,shares,comments,likes,profile_visits,website_clicks
2025-07-23,TT_GB_S07_AWR_TESTIMONIAL_20250723,TI12696,awareness,GB,DEEPAL S07,38840,240,0.006179,4.9,190.36,22149,0.5703,7.1,125,49,324,34,166
2025-07-23,TT_GB_S07_AWR_LIFESTYLE_20250723,TI11632,awareness,GB,DEEPAL S07,307219,1869,0.006084,5.89,1808.55,166990,0.5436,4.6,258,320,3637,134,926
2025-07-23,TT_GB_S07_AWR_LIFESTYLE_20250723,TI88733,awareness,GB,DEEPAL S07,2825,24,0.008496,6.84,19.34,1577,0.5582,12.7,4,1,37,4,15
2025-07-24,TT_GB_S07_AWR_HERO_LAUNCH_20250724,TI93798,awareness,GB,DEEPAL S07,13031,229,0.017573,6.47,84.29,8081,0.6201,14.6,49,7,153,34,123
2025-07-24,TT_GB_S07_AWR_PRICE_REVEAL_20250724,TI52951,awareness,GB,DEEPAL S07,93703,572,0.006104,4.6,431.19,45181,0.4822,11.1,78,32,1032,30,386
2025-07-24,TT_GB_S07_AWR_PRICE_REVEAL_20250724,TI74724,awareness,GB,DEEPAL S07,19208,157,0.008174,6.59,126.53,12626,0.6573,6.6,83,34,159,27,66
2025-07-24,TT_GB_S07_AWR_HERO_LAUNCH_20250724,TI89507,awareness,GB,DEEPAL S07,175465,2716,0.015479,9.25,1622.28,124353,0.7087,3.2,863,357,2548,160,833
2025-07-24,TT_GB_S07_AWR_DEALER_LOCATOR_20250724,TI12352,awareness,GB,DEEPAL S07,10487,126,0.012015,7.82,82.0,4561,0.4349,3.9,13,11,74,15,66
2025-07-25,TT_GB_S07_AWR_TESTIMONIAL_20250725,TI92488,awareness,GB,DEEPAL S07,6640,114,0.017169,7.42,49.3,4339,0.6535,15.0,30,3,54,19,70
2025-07-25,TT_GB_S07_AWR_HERO_LAUNCH_20250725,TI28776,awareness,GB,DEEPAL S07,120499,2064,0.017129,9.47,1140.65,81086,0.6729,7.8,338,140,1279,368,1018
2025-07-25,TT_GB_S07_AWR_AWARD_WINNER_20250725,TI74208,awareness,GB,DEEPAL S07,16807,245,0.014577,9.98,167.82,10875,0.6471,3.8,26,9,197,14,99
2025-07-25,TT_GB_S07_AWR_AWARD_WINNER_20250725,TI23090,awareness,GB,DEEPAL S07,72859,1196,0.016415,9.48,690.73,32073,0.4402,5.8,207,91,369,187,572
2025-07-25,TT_GB_S07_AWR_TESTIMONIAL_20250725,TI45855,awareness,GB,DEEPAL S07,4364,52,0.011916,7.79,34.0,2059,0.4718,7.5,13,1,21,6,33
2025-07-26,TT_GB_S07_AWR_PRODUCT_FEATURES_20250726,TI16638,awareness,GB,DEEPAL S07,53142,600,0.011291,6.85,364.19,32657,0.6145,4.4,70,76,312,45,309
2025-07-26,TT_GB_S07_AWR_AWARD_WINNER_20250726,TI61478,awareness,GB,DEEPAL S07,28969,354,0.01222,8.38,242.72,20041,0.6918,14.9,133,27,151,32,109
2025-07-26,TT_GB_S07_AWR_PRICE_REVEAL_20250726,TI96056,awareness,GB,DEEPAL S07,85937,482,0.005609,7.97,685.2,46638,0.5427,12.7,173,89,758,85,302
2025-07-26,TT_GB_S07_AWR_PRICE_REVEAL_20250726,TI65772,awareness,GB,DEEPAL S07,63064,660,0.010466,8.37,528.13,38142,0.6048,12.6,100,38,609,61,452
2025-07-26,TT_GB_S07_AWR_PRODUCT_FEATURES_20250726,TI20679,awareness,GB,DEEPAL S07,54460,398,0.007308,7.45,405.54,28970,0.532,13.3,90,16,317,50,171
2025-07-27,TT_GB_S07_AWR_RESERVATION_CTA_20250727,TI64306,awareness,GB,DEEPAL S07,14795,101,0.006827,7.68,113.62,6228,0.421,7.5,12,8,65,18,48
2025-07-27,TT_GB_S07_AWR_PRICE_REVEAL_20250727,TI55573,awareness,GB,DEEPAL S07,126131,1901,0.015072,5.1,642.8,76122,0.6035,4.3,312,149,1902,373,1280
2025-07-27,TT_GB_S07_AWR_LIFESTYLE_20250727,TI47824,awareness,GB,DEEPAL S07,10012,164,0.01638,8.31,83.23,4164,0.4159,10.1,7,9,56,11,73
2025-07-27,TT_GB_S07_AWR_DEALER_LOCATOR_20250727,TI53275,awareness,GB,DEEPAL S07,16363,231,0.014117,4.98,81.53,8011,0.4896,5.5,15,13,134,44,154
2025-07-27,TT_GB_S07_AWR_LIFESTYLE_20250727,TI26930,awareness,GB,DEEPAL S07,202122,1958,0.009687,6.27,1268.24,128635,0.6364,4.9,323,326,2105,290,1147
2025-07-28,TT_GB_S07_AWR_LIFESTYLE_20250728,TI68262,awareness,GB,DEEPAL S07,151138,1949,0.012895,7.56,1143.05,72951,0.4827,3.4,289,76,676,274,1021
2025-07-28,TT_GB_S07_AWR_TESTIMONIAL_20250728,TI60363,awareness,GB,DEEPAL S07,9915,78,0.007867,7.22,71.57,6430,0.6485,8.8,42,16,159,13,40
2025-07-28,TT_GB_S07_AWR_COMPARISON_20250728,TI50033,awareness,GB,DEEPAL S07,95314,1623,0.017028,9.7,924.56,67974,0.7132,14.5,392,158,1338,152,743
2025-07-28,TT_GB_S07_AWR_PRICE_REVEAL_20250728,TI77532,awareness,GB,DEEPAL S07,39745,234,0.005888,4.35,173.09,28111,0.7073,10.9,116,56,346,43,146
2025-07-28,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250728,TI56904,awareness,GB,DEEPAL S07,33912,535,0.015776,9.93,336.91,19109,0.5635,14.8,113,15,363,67,242
2025-07-29,TT_GB_S07_AWR_LIFESTYLE_20250729,TI84456,awareness,GB,DEEPAL S07,17131,237,0.013835,6.03,103.23,7558,0.4412,13.8,9,22,129,38,160
2025-07-29,TT_GB_S07_AWR_DEALER_LOCATOR_20250729,TI88440,awareness,GB,DEEPAL S07,51698,735,0.014217,8.73,451.48,23707,0.4586,4.2,43,62,405,90,419
2025-07-29,TT_GB_S07_AWR_PRODUCT_FEATURES_20250729,TI84798,awareness,GB,DEEPAL S07,152925,2417,0.015805,6.25,956.0,78359,0.5124,9.7,329,199,1525,160,1115
2025-07-29,TT_GB_S07_AWR_TESTIMONIAL_20250729,TI81840,awareness,GB,DEEPAL S07,2339,15,0.006413,6.11,14.3,1617,0.6913,11.9,9,4,24,1,9
2025-07-29,TT_GB_S07_AWR_PRICE_REVEAL_20250729,TI86107,awareness,GB,DEEPAL S07,148558,758,0.005102,5.88,874.02,73448,0.4944,4.3,204,218,1542,84,471
2025-07-30,TT_GB_S07_AWR_COMPARISON_20250730,TI93584,awareness,GB,DEEPAL S07,80977,977,0.012065,4.6,372.34,35738,0.4413,4.8,91,67,774,115,434
2025-07-30,TT_GB_S07_AWR_AWARD_WINNER_20250730,TI11800,awareness,GB,DEEPAL S07,60831,829,0.013628,7.79,473.89,39779,0.6539,8.8,241,24,248,91,461
2025-07-30,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250730,TI95282,awareness,GB,DEEPAL S07,15461,201,0.013,5.31,82.17,6227,0.4028,8.5,46,7,96,33,91
2025-07-30,TT_GB_S07_AWR_TESTIMONIAL_20250730,TI96569,awareness,GB,DEEPAL S07,237269,3848,0.016218,6.93,1644.69,153179,0.6456,4.8,958,339,2225,585,2111
2025-07-30,TT_GB_S07_AWR_HERO_LAUNCH_20250730,TI87252,awareness,GB,DEEPAL S07,11217,130,0.01159,8.85,99.26,6663,0.594,6.0,14,6,67,24,66
2025-07-31,TT_GB_S07_AWR_LIFESTYLE_20250731,TI46004,awareness,GB,DEEPAL S07,52866,524,0.009912,9.65,510.04,32541,0.6155,9.8,219,45,675,64,308
2025-07-31,TT_GB_S07_AWR_COMPARISON_20250731,TI45613,awareness,GB,DEEPAL S07,72464,608,0.00839,6.66,482.85,36404,0.5024,3.9,137,27,709,68,383
2025-07-31,TT_GB_S07_AWR_PRICE_REVEAL_20250731,TI70063,awareness,GB,DEEPAL S07,19626,177,0.009019,4.7,92.27,12670,0.6456,11.3,77,7,115,33,71
2025-07-31,TT_GB_S07_AWR_RESERVATION_CTA_20250731,TI44007,awareness,GB,DEEPAL S07,164986,2780,0.01685,5.56,917.23,76957,0.4664,9.0,130,91,557,270,1230
2025-07-31,TT_GB_S07_AWR_HERO_LAUNCH_20250731,TI30448,awareness,GB,DEEPAL S07,79891,1173,0.014683,8.3,663.11,53973,0.6756,3.9,382,93,1118,200,563
2025-08-01,TT_GB_S07_AWR_PRICE_REVEAL_20250801,TI59630,awareness,GB,DEEPAL S07,93051,655,0.007039,7.08,658.44,43780,0.4705,11.1,74,74,564,78,222
2025-08-01,TT_GB_S07_AWR_RESERVATION_CTA_20250801,TI99473,awareness,GB,DEEPAL S07,49828,782,0.015694,9.48,472.22,31444,0.6311,12.2,117,41,527,124,332
2025-08-01,TT_GB_S07_AWR_AWARD_WINNER_20250801,TI29971,awareness,GB,DEEPAL S07,138439,2061,0.014887,8.55,1184.17,84712,0.6119,10.6,247,58,992,237,737
2025-08-01,TT_GB_S07_AWR_PRICE_REVEAL_20250801,TI55988,awareness,GB,DEEPAL S07,20477,153,0.007472,6.37,130.4,12927,0.6313,8.6,60,7,283,19,84
2025-08-01,TT_GB_S07_AWR_COMPARISON_20250801,TI58649,awareness,GB,DEEPAL S07,143933,2457,0.01707,4.44,639.2,103006,0.7157,6.3,538,144,1262,421,1165
2025-08-02,TT_GB_S07_AWR_AWARD_WINNER_20250802,TI87078,awareness,GB,DEEPAL S07,26595,279,0.010491,4.36,115.83,19765,0.7432,13.1,100,59,117,51,128
2025-08-02,TT_GB_S07_AWR_DEALER_LOCATOR_20250802,TI60220,awareness,GB,DEEPAL S07,201867,1227,0.006078,6.85,1382.72,97299,0.482,12.0,110,170,2430,150,700
2025-08-02,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250802,TI93666,awareness,GB,DEEPAL S07,12358,174,0.01408,9.65,119.27,9162,0.7414,5.4,55,5,63,21,73
2025-08-02,TT_GB_S07_AWR_PRODUCT_FEATURES_20250802,TI76937,awareness,GB,DEEPAL S07,7737,41,0.005299,6.17,47.73,4169,0.5388,9.8,5,5,66,4,23
2025-08-02,TT_GB_S07_AWR_HERO_LAUNCH_20250802,TI21853,awareness,GB,DEEPAL S07,89550,1515,0.016918,8.89,795.79,48716,0.544,7.5,292,93,735,210,767
2025-08-03,TT_GB_S07_AWR_TESTIMONIAL_20250803,TI51400,awareness,GB,DEEPAL S07,58197,902,0.015499,6.95,404.35,34524,0.5932,6.5,48,98,718,76,511
2025-08-03,TT_GB_S07_AWR_LIFESTYLE_20250803,TI82604,awareness,GB,DEEPAL S07,59185,803,0.013568,5.11,302.73,27202,0.4596,14.4,73,64,209,128,322
2025-08-03,TT_GB_S07_AWR_DEALER_LOCATOR_20250803,TI64309,awareness,GB,DEEPAL S07,32865,274,0.008337,7.31,240.15,23142,0.7042,3.4,62,21,475,24,155
2025-08-03,TT_GB_S07_AWR_LIFESTYLE_20250803,TI63791,awareness,GB,DEEPAL S07,212044,2989,0.014096,6.23,1322.03,111149,0.5242,3.2,507,109,1873,538,1570
2025-08-03,TT_GB_S07_AWR_HERO_LAUNCH_20250803,TI43732,awareness,GB,DEEPAL S07,3744,46,0.012286,8.07,30.24,2607,0.6963,8.1,13,7,27,7,26
2025-08-04,TT_GB_S07_AWR_COMPARISON_20250804,TI64562,awareness,GB,DEEPAL S07,49772,663,0.013321,4.68,232.74,36286,0.729,14.9,186,44,857,62,376
2025-08-04,TT_GB_S07_AWR_HERO_LAUNCH_20250804,TI94368,awareness,GB,DEEPAL S07,77729,781,0.010048,4.16,323.67,37050,0.4767,8.3,214,72,865,124,484
2025-08-04,TT_GB_S07_AWR_DEALER_LOCATOR_20250804,TI96345,awareness,GB,DEEPAL S07,36761,370,0.010065,6.78,249.23,22371,0.6086,4.8,45,38,342,44,225
2025-08-04,TT_GB_S07_AWR_HERO_LAUNCH_20250804,TI76242,awareness,GB,DEEPAL S07,4615,29,0.006284,6.4,29.54,3452,0.748,5.0,18,3,76,4,13
2025-08-04,TT_GB_S07_AWR_AWARD_WINNER_20250804,TI33342,awareness,GB,DEEPAL S07,230320,2972,0.012904,9.41,2167.97,154969,0.6728,5.1,734,83,781,513,1170
2025-08-05,TT_GB_S07_AWR_PRICE_REVEAL_20250805,TI58883,awareness,GB,DEEPAL S07,79376,552,0.006954,5.85,464.72,47148,0.594,11.4,369,94,971,46,299
2025-08-05,TT_GB_S07_AWR_PRICE_REVEAL_20250805,TI59521,awareness,GB,DEEPAL S07,15962,197,0.012342,8.92,142.4,6503,0.4074,11.7,37,18,153,36,73
2025-08-05,TT_GB_S07_AWR_RESERVATION_CTA_20250805,TI46442,awareness,GB,DEEPAL S07,70354,994,0.014129,8.62,606.54,29890,0.4249,5.0,160,61,415,117,634
2025-08-05,TT_GB_S07_AWR_LIFESTYLE_20250805,TI93126,awareness,GB,DEEPAL S07,261299,3333,0.012756,4.55,1188.39,120525,0.4613,5.1,124,149,1155,215,1751
2025-08-05,TT_GB_S07_AWR_AWARD_WINNER_20250805,TI20212,awareness,GB,DEEPAL S07,40607,612,0.015071,8.08,328.22,21183,0.5217,3.4,136,25,477,33,193
2025-08-06,TT_GB_S07_AWR_RESERVATION_CTA_20250806,TI50448,awareness,GB,DEEPAL S07,59241,411,0.006938,7.38,437.26,24809,0.4188,3.7,172,22,251,45,136
2025-08-06,TT_GB_S07_AWR_RESERVATION_CTA_20250806,TI64506,awareness,GB,DEEPAL S07,282,3,0.010638,9.2,2.6,189,0.6702,12.5,1,0,2,0,0
2025-08-06,TT_GB_S07_AWR_HERO_LAUNCH_20250806,TI30283,awareness,GB,DEEPAL S07,100318,1028,0.010247,9.1,912.7,55623,0.5545,9.8,118,95,339,121,649
2025-08-06,TT_GB_S07_AWR_LIFESTYLE_20250806,TI82919,awareness,GB,DEEPAL S07,138748,2254,0.016245,9.43,1307.71,66265,0.4776,13.3,462,79,375,116,1044
2025-08-06,TT_GB_S07_AWR_PRODUCT_FEATURES_20250806,TI38629,awareness,GB,DEEPAL S07,50101,732,0.01461,8.4,421.01,24176,0.4825,4.2,129,69,464,137,311
2025-08-07,TT_GB_S07_AWR_DEALER_LOCATOR_20250807,TI54187,awareness,GB,DEEPAL S07,60021,953,0.015878,8.61,516.6,38570,0.6426,7.1,211,56,726,66,562
2025-08-07,TT_GB_S07_AWR_PRICE_REVEAL_20250807,TI62871,awareness,GB,DEEPAL S07,16355,146,0.008927,6.52,106.57,11180,0.6836,5.3,59,23,89,7,63
2025-08-07,TT_GB_S07_AWR_PRICE_REVEAL_20250807,TI64739,awareness,GB,DEEPAL S07,108920,814,0.007473,4.65,506.15,52673,0.4836,13.8,91,95,311,103,375
2025-08-07,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250807,TI91402,awareness,GB,DEEPAL S07,126133,2236,0.017727,4.0,505.08,85213,0.6756,9.9,183,106,2095,118,1020
2025-08-07,TT_GB_S07_AWR_PRICE_REVEAL_20250807,TI49109,awareness,GB,DEEPAL S07,114596,1218,0.010629,8.92,1022.18,61043,0.5327,7.0,309,97,1141,217,711
2025-08-08,TT_GB_S07_AWR_LIFESTYLE_20250808,TI55184,awareness,GB,DEEPAL S07,87315,1101,0.01261,5.88,513.26,55496,0.6356,7.4,193,121,920,179,447
2025-08-08,TT_GB_S07_AWR_TESTIMONIAL_20250808,TI25598,awareness,GB,DEEPAL S07,12420,110,0.008857,4.83,60.02,5974,0.481,3.6,12,13,99,6,56
2025-08-08,TT_GB_S07_AWR_LIFESTYLE_20250808,TI15589,awareness,GB,DEEPAL S07,164468,1236,0.007515,4.62,760.62,116050,0.7056,12.3,399,309,1481,174,793
2025-08-08,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250808,TI32689,awareness,GB,DEEPAL S07,76984,982,0.012756,7.3,562.24,37759,0.4905,12.4,244,18,369,129,412
2025-08-08,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250808,TI88435,awareness,GB,DEEPAL S07,215871,1893,0.008769,4.5,971.37,139900,0.6481,4.6,766,135,2509,153,1219
2025-08-09,TT_GB_S07_AWR_TESTIMONIAL_20250809,TI48269,awareness,GB,DEEPAL S07,108364,1473,0.013593,9.02,977.4,71470,0.6595,8.6,570,201,819,184,529
2025-08-09,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250809,TI52316,awareness,GB,DEEPAL S07,17715,144,0.008129,4.9,86.83,11479,0.648,5.4,27,13,186,11,54
2025-08-09,TT_GB_S07_AWR_HERO_LAUNCH_20250809,TI30046,awareness,GB,DEEPAL S07,40650,339,0.008339,8.7,353.56,25689,0.632,7.8,104,28,289,31,187
2025-08-09,TT_GB_S07_AWR_PRODUCT_FEATURES_20250809,TI21946,awareness,GB,DEEPAL S07,210224,2582,0.012282,5.89,1237.37,153257,0.729,6.8,746,318,3187,429,1432
2025-08-09,TT_GB_S07_AWR_DEALER_LOCATOR_20250809,TI94101,awareness,GB,DEEPAL S07,44321,291,0.006566,4.66,206.61,29635,0.6686,13.9,200,38,387,29,188
2025-08-10,TT_GB_S07_AWR_RESERVATION_CTA_20250810,TI50730,awareness,GB,DEEPAL S07,90813,1460,0.016077,6.91,627.13,40133,0.4419,13.9,119,43,444,131,551
2025-08-10,TT_GB_S07_AWR_PRODUCT_FEATURES_20250810,TI47928,awareness,GB,DEEPAL S07,45122,681,0.015092,8.27,373.05,31578,0.6998,13.1,230,39,640,127,334
2025-08-10,TT_GB_S07_AWR_PRODUCT_FEATURES_20250810,TI31369,awareness,GB,DEEPAL S07,10067,73,0.007251,5.69,57.25,5594,0.5557,3.4,6,7,120,6,42
2025-08-10,TT_GB_S07_AWR_COMPARISON_20250810,TI95446,awareness,GB,DEEPAL S07,45397,627,0.013811,9.7,440.36,29050,0.6399,9.6,49,18,713,125,413
2025-08-10,TT_GB_S07_AWR_COMPARISON_20250810,TI41927,awareness,GB,DEEPAL S07,71813,916,0.012755,9.98,717.01,32636,0.4545,13.0,163,95,541,119,489
2025-08-11,TT_GB_S07_AWR_PRODUCT_FEATURES_20250811,TI76623,awareness,GB,DEEPAL S07,227877,1880,0.00825,9.37,2136.22,104441,0.4583,4.2,511,85,1129,360,1239
2025-08-11,TT_GB_S07_AWR_HERO_LAUNCH_20250811,TI84936,awareness,GB,DEEPAL S07,18845,181,0.009605,5.23,98.59,13875,0.7363,11.5,74,38,190,22,73
2025-08-11,TT_GB_S07_AWR_DEALER_LOCATOR_20250811,TI76681,awareness,GB,DEEPAL S07,52876,603,0.011404,4.91,259.39,24860,0.4702,6.9,102,27,568,47,184
2025-08-11,TT_GB_S07_AWR_HERO_LAUNCH_20250811,TI37843,awareness,GB,DEEPAL S07,51745,575,0.011112,5.52,285.41,21147,0.4087,11.8,131,57,340,75,301
2025-08-11,TT_GB_S07_AWR_DEALER_LOCATOR_20250811,TI10587,awareness,GB,DEEPAL S07,134232,933,0.006951,4.83,648.74,66535,0.4957,13.9,84,104,1355,100,356
2025-08-12,TT_GB_S07_AWR_RESERVATION_CTA_20250812,TI78166,awareness,GB,DEEPAL S07,18369,289,0.015733,4.12,75.7,10496,0.5714,12.6,72,15,89,28,154
2025-08-12,TT_GB_S07_AWR_COMPARISON_20250812,TI30970,awareness,GB,DEEPAL S07,40383,315,0.0078,5.34,215.75,26391,0.6535,3.7,186,33,206,29,145
2025-08-12,TT_GB_S07_AWR_LIFESTYLE_20250812,TI62298,awareness,GB,DEEPAL S07,508998,3526,0.006927,4.58,2328.93,236050,0.4638,6.1,1779,225,1963,179,1083
2025-08-12,TT_GB_S07_AWR_RESERVATION_CTA_20250812,TI74003,awareness,GB,DEEPAL S07,11905,206,0.017304,7.2,85.74,5370,0.4511,7.9,38,6,54,22,138
2025-08-12,TT_GB_S07_AWR_DEALER_LOCATOR_20250812,TI97213,awareness,GB,DEEPAL S07,73428,626,0.008525,5.66,415.53,50023,0.6813,10.1,376,36,751,73,256
2025-08-13,TT_GB_S07_AWR_PRODUCT_FEATURES_20250813,TI96109,awareness,GB,DEEPAL S07,58236,561,0.009633,8.73,508.14,40518,0.6958,6.0,262,44,448,81,270
2025-08-13,TT_GB_S07_AWR_TESTIMONIAL_20250813,TI30577,awareness,GB,DEEPAL S07,35336,391,0.011065,8.24,291.24,18160,0.5139,13.7,84,28,169,61,126
2025-08-13,TT_GB_S07_AWR_RESERVATION_CTA_20250813,TI59477,awareness,GB,DEEPAL S07,213282,1211,0.005678,8.96,1912.03,92716,0.4347,14.8,323,213,683,74,748
2025-08-13,TT_GB_S07_AWR_LIFESTYLE_20250813,TI59272,awareness,GB,DEEPAL S07,85946,517,0.006015,5.98,514.17,53012,0.6168,3.5,235,123,1275,78,165
2025-08-13,TT_GB_S07_AWR_PRICE_REVEAL_20250813,TI42001,awareness,GB,DEEPAL S07,41280,399,0.009666,7.23,298.54,26392,0.6393,13.4,180,39,454,41,140
2025-08-14,TT_GB_S07_AWR_DEALER_LOCATOR_20250814,TI43492,awareness,GB,DEEPAL S07,65271,1056,0.016179,6.22,406.01,29599,0.4535,10.3,41,78,334,99,602
2025-08-14,TT_GB_S07_AWR_TESTIMONIAL_20250814,TI76477,awareness,GB,DEEPAL S07,68587,959,0.013982,4.61,316.24,44478,0.6485,5.0,101,112,928,185,387
2025-08-14,TT_GB_S07_AWR_DEALER_LOCATOR_20250814,TI21356,awareness,GB,DEEPAL S07,180424,1367,0.007577,5.35,964.95,132107,0.7322,7.3,484,255,2706,108,908
2025-08-14,TT_GB_S07_AWR_PRODUCT_FEATURES_20250814,TI27836,awareness,GB,DEEPAL S07,35940,249,0.006928,9.93,356.86,23754,0.6609,8.5,39,16,529,41,128
2025-08-14,TT_GB_S07_AWR_PRICE_REVEAL_20250814,TI74589,awareness,GB,DEEPAL S07,120763,1573,0.013026,5.06,611.63,61763,0.5114,9.7,90,126,335,289,498
2025-08-15,TT_GB_S07_AWR_RESERVATION_CTA_20250815,TI58373,awareness,GB,DEEPAL S07,37602,222,0.005904,6.07,228.33,21201,0.5638,11.4,102,33,220,38,93
2025-08-15,TT_GB_S07_AWR_PRODUCT_FEATURES_20250815,TI27125,awareness,GB,DEEPAL S07,46814,527,0.011257,5.14,240.83,20348,0.4347,8.4,77,52,486,104,222
2025-08-15,TT_GB_S07_AWR_PRODUCT_FEATURES_20250815,TI91514,awareness,GB,DEEPAL S07,119833,1783,0.014879,6.56,785.66,52620,0.4391,5.5,141,30,340,121,809
2025-08-15,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250815,TI87895,awareness,GB,DEEPAL S07,28963,159,0.00549,5.56,160.99,11987,0.4139,14.4,35,28,278,20,98
2025-08-15,TT_GB_S07_AWR_COMPARISON_20250815,TI61444,awareness,GB,DEEPAL S07,142685,2200,0.015419,9.07,1294.14,66458,0.4658,8.7,228,165,1579,213,866
2025-08-16,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250816,TI95875,awareness,GB,DEEPAL S07,76562,545,0.007118,7.72,590.93,56076,0.7324,9.0,213,41,723,29,190
2025-08-16,TT_GB_S07_AWR_PRICE_REVEAL_20250816,TI79842,awareness,GB,DEEPAL S07,22299,124,0.005561,8.41,187.45,11018,0.4941,13.2,70,28,63,14,79
2025-08-16,TT_GB_S07_AWR_HERO_LAUNCH_20250816,TI63743,awareness,GB,DEEPAL S07,59975,891,0.014856,9.77,586.23,24740,0.4125,6.7,110,34,224,172,274
2025-08-16,TT_GB_S07_AWR_HERO_LAUNCH_20250816,TI34158,awareness,GB,DEEPAL S07,5142,79,0.015364,4.71,24.21,2747,0.5342,8.2,21,6,24,7,26
2025-08-16,TT_GB_S07_AWR_TESTIMONIAL_20250816,TI95811,awareness,GB,DEEPAL S07,113993,1887,0.016554,8.45,963.22,71753,0.6295,11.3,519,203,634,186,1281
2025-08-17,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250817,TI82178,awareness,GB,DEEPAL S07,156835,1118,0.007129,4.56,715.71,113401,0.7231,6.8,456,276,1360,145,720
2025-08-17,TT_GB_S07_AWR_LIFESTYLE_20250817,TI91804,awareness,GB,DEEPAL S07,130231,1879,0.014428,8.17,1063.57,95885,0.7363,12.5,383,213,1186,307,1018
2025-08-17,TT_GB_S07_AWR_RESERVATION_CTA_20250817,TI33586,awareness,GB,DEEPAL S07,86391,999,0.011564,4.58,395.96,53366,0.6177,14.4,219,72,1059,103,332
2025-08-17,TT_GB_S07_AWR_PRICE_REVEAL_20250817,TI10630,awareness,GB,DEEPAL S07,24207,400,0.016524,8.69,210.35,10894,0.45,9.5,80,30,206,61,183
2025-08-17,TT_GB_S07_AWR_HERO_LAUNCH_20250817,TI91090,awareness,GB,DEEPAL S07,52768,507,0.009608,7.22,380.88,26243,0.4973,11.2,195,18,377,101,239
2025-08-18,TT_GB_S07_AWR_LIFESTYLE_20250818,TI22244,awareness,GB,DEEPAL S07,226055,2563,0.011338,5.61,1268.22,138486,0.6126,3.8,775,144,1641,201,1077
2025-08-18,TT_GB_S07_AWR_RESERVATION_CTA_20250818,TI32341,awareness,GB,DEEPAL S07,12290,142,0.011554,9.39,115.45,8047,0.6548,4.2,21,4,41,26,81
2025-08-18,TT_GB_S07_AWR_TESTIMONIAL_20250818,TI68498,awareness,GB,DEEPAL S07,81620,1057,0.01295,6.7,546.75,51786,0.6345,10.0,396,60,298,67,372
2025-08-18,TT_GB_S07_AWR_DEALER_LOCATOR_20250818,TI48853,awareness,GB,DEEPAL S07,53722,776,0.014445,6.43,345.5,23171,0.4313,9.5,97,65,547,97,268
2025-08-18,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250818,TI52835,awareness,GB,DEEPAL S07,62879,433,0.006886,7.47,469.47,44121,0.7017,12.0,254,130,801,45,155
2025-08-19,TT_GB_S07_AWR_RESERVATION_CTA_20250819,TI53149,awareness,GB,DEEPAL S07,178414,1212,0.006793,4.11,733.41,71782,0.4023,3.3,512,139,740,203,598
2025-08-19,TT_GB_S07_AWR_LIFESTYLE_20250819,TI29742,awareness,GB,DEEPAL S07,306344,3905,0.012747,5.83,1785.44,173033,0.5648,8.7,828,300,1048,518,2336
2025-08-19,TT_GB_S07_AWR_RESERVATION_CTA_20250819,TI33026,awareness,GB,DEEPAL S07,74674,922,0.012347,5.5,411.05,29984,0.4015,10.9,68,56,434,178,481
2025-08-19,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250819,TI78809,awareness,GB,DEEPAL S07,16016,206,0.012862,9.85,157.73,7360,0.4595,6.1,27,14,179,39,143
2025-08-19,TT_GB_S07_AWR_AWARD_WINNER_20250819,TI59447,awareness,GB,DEEPAL S07,9441,103,0.01091,7.0,66.06,5287,0.56,12.2,28,11,39,20,46
2025-08-20,TT_GB_S07_AWR_PRODUCT_FEATURES_20250820,TI89258,awareness,GB,DEEPAL S07,72636,1217,0.016755,7.43,539.88,34596,0.4763,12.1,236,89,605,62,629
2025-08-20,TT_GB_S07_AWR_AWARD_WINNER_20250820,TI95008,awareness,GB,DEEPAL S07,46962,515,0.010966,4.19,196.79,32707,0.6965,9.4,68,94,485,102,170
2025-08-20,TT_GB_S07_AWR_TESTIMONIAL_20250820,TI43951,awareness,GB,DEEPAL S07,139755,742,0.005309,4.25,593.94,81637,0.5841,3.3,540,133,1534,137,429
2025-08-20,TT_GB_S07_AWR_AWARD_WINNER_20250820,TI90370,awareness,GB,DEEPAL S07,7706,42,0.00545,7.67,59.11,3212,0.4168,15.0,3,3,34,4,16
2025-08-20,TT_GB_S07_AWR_LIFESTYLE_20250820,TI30183,awareness,GB,DEEPAL S07,215366,2326,0.0108,7.09,1526.58,86838,0.4032,11.7,316,254,1290,368,1034
2025-08-21,TT_GB_S07_AWR_COMPARISON_20250821,TI79662,awareness,GB,DEEPAL S07,71171,666,0.009358,6.3,448.24,31928,0.4486,13.1,146,26,685,102,271
