lead_id,created_date,source,model,dealer_id,stage,stage_updated_date,market,finance_type,is_qualified
LD002971,2025-10-06,dealer_walkin,DEEPAL S07,DLR027,NEW,2025-10-06,GB,,False
LD002972,2025-03-05,live_chat,DEEPAL S07,DLR005,CONTACTED,2025-03-15,DE,,False
LD002973,2025-04-16,referral,DEEPAL S07,DLR001,QUALIFIED,2025-05-04,GB,,True
LD002974,2025-09-21,dealer_walkin,AVATR 12,DLR032,QUALIFIED,2025-10-06,GB,,True
LD002975,2025-02-24,social_media,DEEPAL S07,DLR002,CONTACTED,2025-03-09,GB,,False
LD002976,2025-09-06,website_organic,DEEPAL S07,DLR019,NEW,2025-09-06,GB,,False
LD002977,2025-08-27,website_organic,DEEPAL S07,DLR003,NEW,2025-08-27,GB,,False
LD002978,2025-10-11,dealer_walkin,AVATR 12,DLR013,LOST,2025-10-26,GB,,False
LD002979,2025-03-19,social_media,DEEPAL S07,DLR002,CONTACTED,2025-03-23,GB,,False
LD002980,2025-07-27,live_chat,DEEPAL S07,DLR004,NEW,2025-07-27,DE,,False
LD002981,2025-02-05,phone_enquiry,DEEPAL S07,DLR003,LOST,2025-02-10,GB,,False
LD002982,2025-10-13,website_organic,DEEPAL S07,DLR019,LOST,2025-10-27,DE,,False
LD002983,2025-12-08,phone_enquiry,DEEPAL S07,DLR003,LOST,2025-12-28,GB,,False
LD002984,2025-11-26,dealer_walkin,DEEPAL S07,DLR012,LOST,2025-12-04,DE,,False
LD002985,2025-10-12,website_organic,DEEPAL S07,DLR037,LOST,2025-10-22,GB,,False
LD002986,2025-09-05,email_campaign,DEEPAL S07,DLR012,LOST,2025-09-27,DE,,False
LD002987,2025-05-28,email_campaign,DEEPAL S07,DLR002,NEW,2025-05-28,GB,,False
LD002988,2025-09-10,website_organic,AVATR 12,DLR021,LOST,2025-09-19,FR,,False
LD002989,2025-09-08,email_campaign,DEEPAL S07,DLR049,LOST,2025-09-18,GB,,False
LD002990,2025-10-15,referral,DEEPAL S07,DLR041,CONTACTED,2025-10-26,GB,,False
LD002991,2025-09-09,event,DEEPAL S07,DLR001,LOST,2025-09-21,GB,,False
LD002992,2025-10-06,live_chat,AVATR 11,DLR019,LOST,2025-10-28,GB,,False
LD002993,2025-09-17,dealer_walkin,DEEPAL S07,DLR037,LOST,2025-10-02,DE,,False
LD002994,2025-10-19,dealer_walkin,DEEPAL S07,DLR021,CONTACTED,2025-10-30,GB,,False
LD002995,2025-10-28,phone_enquiry,DEEPAL S07,DLR050,QUALIFIED,2025-11-03,GB,,True
LD002996,2025-07-09,dealer_walkin,DEEPAL S07,DLR002,CONTACTED,2025-07-15,DE,,False
LD002997,2025-09-14,website_organic,DEEPAL S07,DLR012,LOST,2025-09-27,GB,,False
LD002998,2025-04-27,referral,DEEPAL S07,DLR001,LOST,2025-05-28,GB,,False
LD002999,2025-08-20,live_chat,DEEPAL S07,DLR004,LOST,2025-09-07,GB,,False
LD003000,2025-10-13,website_organic,DEEPAL S07,DLR015,NEW,2025-10-13,GB,,False
LD003001,2025-04-14,live_chat,DEEPAL S07,DLR001,CONTACTED,2025-04-21,DE,,False
LD003002,2025-10-03,website_organic,AVATR 12,DLR040,TD_BOOKED,2025-10-18,GB,,True
LD003003,2025-03-30,social_media,DEEPAL S07,DLR001,TD_COMPLETED,2025-04-18,GB,,True
LD003004,2025-03-21,website_organic,DEEPAL S07,DLR004,NEW,2025-03-21,DE,,False
LD003005,2025-09-27,website_organic,DEEPAL S07,DLR012,LOST,2025-10-09,DE,,False
LD003006,2025-11-09,dealer_walkin,AVATR 12,DLR048,LOST,2025-11-16,GB,,False
LD003007,2025-04-07,phone_enquiry,DEEPAL S07,DLR003,LOST,2025-04-18,GB,,False
LD003008,2025-08-12,phone_enquiry,DEEPAL S07,DLR003,CONTACTED,2025-08-16,GB,,False
LD003009,2025-10-09,event,DEEPAL S07,DLR016,LOST,2025-10-21,GB,,False
LD003010,2025-06-02,live_chat,DEEPAL S07,DLR005,NEW,2025-06-02,DE,,False
LD003011,2025-09-10,event,DEEPAL S07,DLR049,LOST,2025-09-23,DE,,False
LD003012,2025-10-21,email_campaign,DEEPAL S07,DLR017,LOST,2025-10-28,GB,,False
LD003013,2025-09-14,event,DEEPAL S07,DLR001,QUALIFIED,2025-10-05,DE,,True
LD003014,2025-04-16,event,DEEPAL S07,DLR002,CONTACTED,2025-04-23,GB,,False
LD003015,2025-05-09,website_organic,DEEPAL S07,DLR002,LOST,2025-05-19,DE,,False
LD003016,2025-05-25,dealer_walkin,DEEPAL S07,DLR002,CONTACTED,2025-06-05,GB,,False
LD003017,2025-09-07,event,DEEPAL S07,DLR001,CONTACTED,2025-09-09,FR,,False
LD003018,2025-09-25,dealer_walkin,DEEPAL S07,DLR019,LOST,2025-09-27,GB,,False
LD003019,2025-06-26,email_campaign,DEEPAL S07,DLR001,CONTACTED,2025-07-09,FR,,False
LD003020,2025-08-15,social_media,DEEPAL S07,DLR005,LOST,2025-08-21,DE,,False
LD003021,2025-12-30,referral,AVATR 12,DLR015,LOST,2025-12-31,GB,,False
LD003022,2025-09-28,referral,DEEPAL S07,DLR027,CONTACTED,2025-10-02,GB,,False
LD003023,2025-10-20,event,DEEPAL S07,DLR036,NEW,2025-10-20,FR,,False
LD003024,2025-05-18,website_organic,DEEPAL S07,DLR004,QUALIFIED,2025-06-06,GB,,True
LD003025,2025-08-22,dealer_walkin,DEEPAL S07,DLR001,CONTACTED,2025-09-03,GB,,False
LD003026,2025-09-16,website_organic,DEEPAL S07,DLR050,NEW,2025-09-16,DE,,False
LD003027,2025-10-25,dealer_walkin,DEEPAL S07,DLR011,LOST,2025-11-13,GB,,False
LD003028,2025-10-16,website_organic,AVATR 12,DLR019,NEW,2025-10-16,GB,,False
LD003029,2025-06-16,social_media,DEEPAL S07,DLR001,CONTACTED,2025-06-24,DE,,False
LD003030,2025-12-27,website_organic,DEEPAL S07,DLR031,CONTACTED,2025-12-31,GB,,False
LD003031,2025-12-13,event,AVATR 12,DLR013,TD_COMPLETED,2025-12-31,GB,,True
LD003032,2025-10-14,live_chat,DEEPAL S07,DLR027,TD_BOOKED,2025-10-28,GB,,True
LD003033,2025-10-06,phone_enquiry,AVATR 12,DLR050,NEW,2025-10-06,DE,,False
LD003034,2025-10-17,phone_enquiry,AVATR 12,DLR049,LOST,2025-10-27,GB,,False
LD003035,2025-07-29,website_organic,DEEPAL S07,DLR004,QUALIFIED,2025-08-17,GB,,True
LD003036,2025-05-06,website_organic,DEEPAL S07,DLR003,TD_COMPLETED,2025-05-29,GB,,True
LD003037,2025-10-24,website_organic,DEEPAL S07,DLR013,LOST,2025-11-20,GB,,False
LD003038,2025-09-20,referral,DEEPAL S07,DLR030,TD_BOOKED,2025-09-28,GB,,True
LD003039,2025-11-28,website_organic,DEEPAL S07,DLR049,LOST,2025-12-10,GB,,False
LD003040,2025-01-07,referral,DEEPAL S07,DLR004,NEW,2025-01-07,GB,,False
LD003041,2025-03-28,event,DEEPAL S07,DLR003,QUALIFIED,2025-04-09,GB,,True
LD003042,2025-08-16,social_media,DEEPAL S07,DLR005,QUALIFIED,2025-08-24,GB,,True
LD003043,2025-12-18,dealer_walkin,DEEPAL S07,DLR023,LOST,2025-12-29,DE,,False
LD003044,2025-01-09,website_organic,DEEPAL S07,DLR002,LOST,2025-02-07,GB,,False
LD003045,2025-10-27,referral,DEEPAL S07,DLR002,LOST,2025-11-27,GB,,False
LD003046,2025-09-07,website_organic,DEEPAL S07,DLR025,CONTACTED,2025-09-16,GB,,False
LD003047,2025-09-18,website_organic,DEEPAL S07,DLR024,NEW,2025-09-18,FR,,False
LD003048,2025-12-03,referral,DEEPAL S07,DLR031,QUALIFIED,2025-12-09,DE,,True
LD003049,2025-11-30,social_media,DEEPAL S07,DLR045,LOST,2025-12-31,GB,,False
LD003050,2025-08-08,website_organic,DEEPAL S07,DLR004,NEW,2025-08-08,FR,,False
LD003051,2025-10-16,live_chat,DEEPAL S07,DLR049,LOST,2025-10-27,DE,,False
LD003052,2025-10-01,dealer_walkin,DEEPAL S07,DLR022,NEW,2025-10-01,GB,,False
LD003053,2025-07-04,event,DEEPAL S07,DLR002,LOST,2025-07-08,GB,,False
LD003054,2025-11-23,referral,DEEPAL S07,DLR020,CONTACTED,2025-11-27,GB,,False
LD003055,2025-11-12,dealer_walkin,AVATR 11,DLR019,LOST,2025-11-16,FR,,False
LD003056,2025-10-22,event,DEEPAL S07,DLR040,LOST,2025-11-02,GB,,False
LD003057,2025-10-08,phone_enquiry,AVATR 11,DLR049,LOST,2025-10-12,GB,,False
LD003058,2025-09-29,email_campaign,AVATR 12,DLR016,TD_BOOKED,2025-10-23,GB,,True
LD003059,2025-10-06,website_organic,DEEPAL S07,DLR050,LOST,2025-10-21,GB,,False
LD003060,2025-06-27,referral,DEEPAL S07,DLR005,CONTACTED,2025-07-06,GB,,False
LD003061,2025-10-05,email_campaign,AVATR 11,DLR025,TD_BOOKED,2025-10-25,DE,,True
LD003062,2025-11-10,email_campaign,DEEPAL S07,DLR025,CONTACTED,2025-11-14,GB,,False
LD003063,2025-12-06,website_organic,DEEPAL S07,DLR011,LOST,2025-12-30,DE,,False
LD003064,2025-07-27,event,DEEPAL S07,DLR003,LOST,2025-08-14,GB,,False
LD003065,2025-09-17,live_chat,DEEPAL S07,DLR021,LOST,2025-10-03,DE,,False
LD003066,2025-04-15,referral,DEEPAL S07,DLR003,TD_COMPLETED,2025-05-17,FR,,True
LD003067,2025-09-22,event,DEEPAL S07,DLR028,LOST,2025-10-09,DE,,False
LD003068,2025-12-10,email_campaign,DEEPAL S07,DLR013,LOST,2025-12-31,GB,,False
LD003069,2025-05-09,live_chat,DEEPAL S07,DLR003,LOST,2025-05-20,DE,,False
LD003070,2025-09-11,event,DEEPAL S07,DLR049,LOST,2025-09-19,GB,,False
LD003071,2025-08-20,dealer_walkin,DEEPAL S07,DLR002,QUALIFIED,2025-09-11,GB,,True
LD003072,2025-01-01,email_campaign,DEEPAL S07,DLR004,QUALIFIED,2025-01-13,GB,,True
LD003073,2025-10-27,email_campaign,DEEPAL S07,DLR026,NEW,2025-10-27,DE,,False
LD003074,2025-11-21,referral,DEEPAL S07,DLR016,NEW,2025-11-21,GB,,False
LD003075,2025-10-12,event,DEEPAL S07,DLR024,LOST,2025-10-23,GB,,False
LD003076,2025-05-10,website_organic,DEEPAL S07,DLR002,LOST,2025-06-05,GB,,False
LD003077,2025-10-25,event,DEEPAL S07,DLR017,QUALIFIED,2025-11-07,GB,,True
LD003078,2025-08-03,dealer_walkin,DEEPAL S07,DLR004,LOST,2025-08-16,DE,,False
LD003079,2025-07-03,event,DEEPAL S07,DLR001,TD_BOOKED,2025-07-21,GB,,True
LD003080,2025-07-07,social_media,DEEPAL S07,DLR003,LOST,2025-07-16,GB,,False
LD003081,2025-02-21,email_campaign,DEEPAL S07,DLR001,TD_BOOKED,2025-03-20,GB,,True
LD003082,2025-11-25,social_media,DEEPAL S07,DLR035,LOST,2025-11-27,GB,,False
LD003083,2025-01-19,email_campaign,DEEPAL S07,DLR005,LOST,2025-02-08,GB,,False
LD003084,2025-09-13,social_media,DEEPAL S07,DLR019,LOST,2025-09-18,GB,,False
LD003085,2025-03-06,phone_enquiry,DEEPAL S07,DLR004,CONTACTED,2025-03-13,DE,,False
LD003086,2025-09-11,email_campaign,AVATR 12,DLR002,CONTACTED,2025-09-23,FR,,False
LD003087,2025-10-28,event,AVATR 12,DLR016,TD_BOOKED,2025-11-16,DE,,True
LD003088,2025-07-25,referral,DEEPAL S07,DLR002,CONTACTED,2025-07-30,GB,,False
LD003089,2025-11-22,website_organic,DEEPAL S07,DLR027,CONTACTED,2025-11-25,GB,,False
LD003090,2025-10-26,referral,DEEPAL S07,DLR050,TD_BOOKED,2025-11-18,DE,,True
LD003091,2025-02-19,dealer_walkin,DEEPAL S07,DLR005,TD_BOOKED,2025-03-02,GB,,True
LD003092,2025-07-18,website_organic,DEEPAL S07,DLR002,LOST,2025-08-27,GB,,False
LD003093,2025-04-21,dealer_walkin,DEEPAL S07,DLR002,QUALIFIED,2025-05-05,GB,,True
LD003094,2025-05-30,email_campaign,DEEPAL S07,DLR005,NEW,2025-05-30,GB,,False
LD003095,2025-09-21,event,DEEPAL S07,DLR001,QUALIFIED,2025-09-28,GB,,True
LD003096,2025-06-22,event,DEEPAL S07,DLR004,TD_BOOKED,2025-07-18,GB,,True
LD003097,2025-01-22,dealer_walkin,DEEPAL S07,DLR005,LOST,2025-01-27,GB,,False
LD003098,2025-06-19,website_organic,DEEPAL S07,DLR002,LOST,2025-07-10,GB,,False
LD003099,2025-02-24,referral,DEEPAL S07,DLR005,LOST,2025-03-10,GB,,False
LD003100,2025-04-16,dealer_walkin,DEEPAL S07,DLR001,TD_COMPLETED,2025-05-10,GB,,True
LD003101,2025-09-03,social_media,AVATR 12,DLR050,CONTACTED,2025-09-06,GB,,False
LD003102,2025-12-08,live_chat,AVATR 12,DLR021,LOST,2025-12-29,GB,,False
LD003103,2025-08-27,phone_enquiry,DEEPAL S07,DLR004,LOST,2025-09-18,GB,,False
LD003104,2025-03-04,email_campaign,DEEPAL S07,DLR001,LOST,2025-03-29,GB,,False
LD003105,2025-10-22,live_chat,DEEPAL S07,DLR020,CONTACTED,2025-11-04,DE,,False
LD003106,2025-10-18,event,DEEPAL S07,DLR030,LOST,2025-10-26,GB,,False
LD003107,2025-05-04,social_media,DEEPAL S07,DLR001,QUALIFIED,2025-05-21,GB,,True
LD003108,2025-09-18,dealer_walkin,DEEPAL S07,DLR016,LOST,2025-09-22,GB,,False
LD003109,2025-10-05,social_media,AVATR 11,DLR012,CONTACTED,2025-10-08,FR,,False
LD003110,2025-12-12,event,DEEPAL S07,DLR019,QUALIFIED,2025-12-23,DE,,True
LD003111,2025-11-25,dealer_walkin,DEEPAL S07,DLR006,NEW,2025-11-25,DE,,False
LD003112,2025-10-21,website_organic,DEEPAL S07,DLR020,QUALIFIED,2025-11-12,GB,,True
LD003113,2025-09-18,social_media,DEEPAL S07,DLR041,NEW,2025-09-18,GB,,False
LD003114,2025-05-30,dealer_walkin,DEEPAL S07,DLR003,CONTACTED,2025-06-12,GB,,False
LD003115,2025-08-15,phone_enquiry,DEEPAL S07,DLR001,CONTACTED,2025-08-21,GB,,False
LD003116,2025-11-10,website_organic,DEEPAL S07,DLR015,CONTACTED,2025-11-23,DE,,False
LD003117,2025-10-02,social_media,DEEPAL S07,DLR015,NEGOTIATION,2025-11-05,GB,HP,True
LD003118,2025-12-11,dealer_walkin,DEEPAL S07,DLR022,LOST,2025-12-26,GB,,False
LD003119,2025-10-01,social_media,DEEPAL S07,DLR041,LOST,2025-10-04,FR,,False
LD003120,2025-06-10,live_chat,DEEPAL S07,DLR003,TD_COMPLETED,2025-07-16,DE,,True
LD003121,2025-08-10,live_chat,DEEPAL S07,DLR002,LOST,2025-08-26,GB,,False
LD003122,2025-12-21,dealer_walkin,DEEPAL S07,DLR050,LOST,2025-12-31,DE,,False
LD003123,2025-09-22,referral,DEEPAL S07,DLR025,QUALIFIED,2025-10-03,GB,,True
LD003124,2025-10-27,dealer_walkin,AVATR 12,DLR048,QUALIFIED,2025-11-20,GB,,True
LD003125,2025-04-29,referral,DEEPAL S07,DLR003,CONTACTED,2025-05-08,GB,,False
LD003126,2025-06-08,referral,DEEPAL S07,DLR003,LOST,2025-06-20,GB,,False
LD003127,2025-08-12,dealer_walkin,DEEPAL S07,DLR005,QUALIFIED,2025-08-26,GB,,True
LD003128,2025-09-30,social_media,DEEPAL S07,DLR030,QUALIFIED,2025-10-08,GB,,True
LD003129,2025-09-13,referral,AVATR 12,DLR012,LOST,2025-10-06,GB,,False
LD003130,2025-12-19,website_organic,DEEPAL S07,DLR045,TD_BOOKED,2025-12-31,GB,,True
LD003131,2025-10-10,event,DEEPAL S07,DLR045,LOST,2025-10-18,GB,,False
LD003132,2025-08-17,website_organic,DEEPAL S07,DLR005,NEW,2025-08-17,GB,,False
LD003133,2025-12-04,phone_enquiry,DEEPAL S07,DLR009,QUALIFIED,2025-12-24,GB,,True
LD003134,2025-03-02,live_chat,DEEPAL S07,DLR001,CONTACTED,2025-03-08,GB,,False
LD003135,2025-10-22,referral,DEEPAL S07,DLR013,TD_COMPLETED,2025-11-14,DE,,True
LD003136,2025-10-21,social_media,DEEPAL S07,DLR026,NEW,2025-10-21,DE,,False
LD003137,2025-08-14,dealer_walkin,DEEPAL S07,DLR001,NEW,2025-08-14,GB,,False
LD003138,2025-07-31,referral,DEEPAL S07,DLR003,QUALIFIED,2025-08-16,DE,,True
LD003139,2025-11-20,website_organic,DEEPAL S07,DLR013,LOST,2025-12-28,DE,,False
LD003140,2025-09-08,event,AVATR 12,DLR021,LOST,2025-09-22,GB,,False
LD003141,2025-03-05,social_media,DEEPAL S07,DLR004,TD_BOOKED,2025-03-27,GB,,True
LD003142,2025-07-13,referral,DEEPAL S07,DLR002,LOST,2025-08-09,GB,,False
LD003143,2025-07-29,referral,DEEPAL S07,DLR003,LOST,2025-08-13,GB,,False
LD003144,2025-09-18,live_chat,AVATR 12,DLR025,NEW,2025-09-18,FR,,False
LD003145,2025-09-01,referral,DEEPAL S07,DLR002,NEW,2025-09-01,GB,,False
LD003146,2025-10-22,website_organic,DEEPAL S07,DLR036,LOST,2025-10-26,GB,,False
LD003147,2025-08-11,email_campaign,DEEPAL S07,DLR004,LOST,2025-08-17,GB,,False
LD003148,2025-01-18,phone_enquiry,DEEPAL S07,DLR003,LOST,2025-01-28,GB,,False
LD003149,2025-07-11,dealer_walkin,DEEPAL S07,DLR002,CONTACTED,2025-07-18,GB,,False
LD003150,2025-11-20,dealer_walkin,DEEPAL S07,DLR021,CONTACTED,2025-11-24,FR,,False
LD003151,2025-09-17,event,AVATR 12,DLR025,NEW,2025-09-17,FR,,False
LD003152,2025-12-02,phone_enquiry,DEEPAL S07,DLR022,CONTACTED,2025-12-15,GB,,False
LD003153,2025-09-14,website_organic,DEEPAL S07,DLR024,QUALIFIED,2025-10-02,GB,,True
LD003154,2025-11-02,website_organic,DEEPAL S07,DLR009,LOST,2025-11-24,DE,,False
LD003155,2025-08-05,event,DEEPAL S07,DLR003,NEW,2025-08-05,GB,,False
LD003156,2025-09-16,email_campaign,AVATR 12,DLR011,LOST,2025-10-12,GB,,False
LD003157,2025-08-30,referral,DEEPAL S07,DLR003,LOST,2025-09-18,DE,,False
LD003158,2025-09-27,website_organic,DEEPAL S07,DLR041,CONTACTED,2025-10-04,GB,,False
LD003159,2025-08-01,website_organic,DEEPAL S07,DLR004,TD_BOOKED,2025-08-25,GB,,True
LD003160,2025-04-05,live_chat,DEEPAL S07,DLR004,LOST,2025-04-18,GB,,False
LD003161,2025-09-10,referral,DEEPAL S07,DLR041,TD_BOOKED,2025-10-03,GB,,True
LD003162,2025-02-14,website_organic,DEEPAL S07,DLR003,LOST,2025-02-15,DE,,False
LD003163,2025-11-15,dealer_walkin,DEEPAL S07,DLR016,NEW,2025-11-15,GB,,False
LD003164,2025-08-23,email_campaign,DEEPAL S07,DLR002,LOST,2025-08-28,GB,,False
LD003165,2025-11-14,website_organic,DEEPAL S07,DLR012,CONTACTED,2025-11-17,GB,,False
LD003166,2025-02-01,dealer_walkin,DEEPAL S07,DLR002,LOST,2025-02-10,FR,,False
LD003167,2025-05-15,social_media,DEEPAL S07,DLR004,LOST,2025-06-03,GB,,False
LD003168,2025-12-30,live_chat,DEEPAL S07,DLR046,CONTACTED,2025-12-31,GB,,False
LD003169,2025-09-16,dealer_walkin,DEEPAL S07,DLR012,LOST,2025-09-28,GB,,False
LD003170,2025-10-05,event,AVATR 11,DLR025,NEW,2025-10-05,DE,,False
LD003171,2025-09-30,dealer_walkin,AVATR 12,DLR024,QUALIFIED,2025-10-08,GB,,True
LD003172,2025-06-25,phone_enquiry,DEEPAL S07,DLR001,LOST,2025-07-24,GB,,False
LD003173,2025-11-16,dealer_walkin,AVATR 12,DLR044,TD_BOOKED,2025-12-14,GB,,True
LD003174,2025-06-09,website_organic,DEEPAL S07,DLR001,LOST,2025-07-01,GB,,False
LD003175,2025-02-13,social_media,DEEPAL S07,DLR004,LOST,2025-03-03,DE,,False
LD003176,2025-09-20,social_media,DEEPAL S07,DLR030,LOST,2025-10-02,GB,,False
LD003177,2025-10-15,website_organic,DEEPAL S07,DLR037,TD_BOOKED,2025-11-11,GB,,True
LD003178,2025-08-31,email_campaign,DEEPAL S07,DLR004,LOST,2025-10-09,DE,,False
LD003179,2025-10-07,website_organic,DEEPAL S07,DLR050,CONTACTED,2025-10-08,GB,,False
LD003180,2025-10-11,social_media,AVATR 12,DLR032,LOST,2025-10-25,GB,,False
LD003181,2025-10-29,social_media,DEEPAL S07,DLR027,CONTACTED,2025-11-01,GB,,False
LD003182,2025-03-11,website_organic,DEEPAL S07,DLR004,NEW,2025-03-11,GB,,False
LD003183,2025-08-14,social_media,DEEPAL S07,DLR001,QUALIFIED,2025-09-02,GB,,True
LD003184,2025-09-21,dealer_walkin,DEEPAL S07,DLR012,LOST,2025-10-15,FR,,False
LD003185,2025-11-14,phone_enquiry,DEEPAL S07,DLR038,LOST,2025-11-19,GB,,False
LD003186,2025-08-23,phone_enquiry,DEEPAL S07,DLR001,LOST,2025-08-30,GB,,False
LD003187,2025-12-13,social_media,DEEPAL S07,DLR025,LOST,2025-12-31,GB,,False
LD003188,2025-03-10,phone_enquiry,DEEPAL S07,DLR002,TD_BOOKED,2025-04-03,GB,,True
LD003189,2025-10-18,social_media,DEEPAL S07,DLR048,LOST,2025-10-30,GB,,False
LD003190,2025-08-06,website_organic,DEEPAL S07,DLR004,NEW,2025-08-06,GB,,False
LD003191,2025-06-20,event,DEEPAL S07,DLR003,LOST,2025-07-01,GB,,False
LD003192,2025-12-22,event,DEEPAL S07,DLR013,TD_COMPLETED,2025-12-31,DE,,True
LD003193,2025-12-13,referral,AVATR 12,DLR006,LOST,2025-12-23,GB,,False
LD003194,2025-07-27,dealer_walkin,DEEPAL S07,DLR004,QUALIFIED,2025-08-16,GB,,True
LD003195,2025-05-06,website_organic,DEEPAL S07,DLR003,LOST,2025-06-10,DE,,False
LD003196,2025-11-22,email_campaign,AVATR 11,DLR047,NEW,2025-11-22,GB,,False
LD003197,2025-08-15,social_media,DEEPAL S07,DLR005,CONTACTED,2025-08-19,GB,,False
LD003198,2025-02-22,event,DEEPAL S07,DLR005,CONTACTED,2025-03-01,DE,,False
LD003199,2025-09-05,dealer_walkin,DEEPAL S07,DLR019,TD_BOOKED,2025-09-28,GB,,True
LD003200,2025-10-05,social_media,DEEPAL S07,DLR012,LOST,2025-10-23,DE,,False
LD003201,2025-11-04,event,DEEPAL S07,DLR039,QUALIFIED,2025-11-20,FR,,True
LD003202,2025-10-26,social_media,DEEPAL S07,DLR043,LOST,2025-10-29,GB,,False
LD003203,2025-10-03,dealer_walkin,DEEPAL S07,DLR019,TD_BOOKED,2025-10-26,GB,,True
LD003204,2025-10-07,social_media,DEEPAL S07,DLR028,QUALIFIED,2025-10-17,GB,,True
LD003205,2025-10-22,referral,DEEPAL S07,DLR041,NEW,2025-10-22,GB,,False
LD003206,2025-10-18,social_media,DEEPAL S07,DLR027,LOST,2025-11-16,GB,,False
LD003207,2025-08-27,phone_enquiry,DEEPAL S07,DLR001,LOST,2025-09-16,GB,,False
LD003208,2025-06-12,phone_enquiry,DEEPAL S07,DLR001,LOST,2025-06-13,DE,,False
LD003209,2025-02-03,social_media,DEEPAL S07,DLR005,QUALIFIED,2025-02-09,GB,,True
LD003210,2025-08-02,dealer_walkin,DEEPAL S07,DLR003,LOST,2025-08-25,FR,,False
LD003211,2025-11-11,live_chat,DEEPAL S07,DLR017,LOST,2025-11-25,GB,,False
LD003212,2025-06-16,website_organic,DEEPAL S07,DLR001,CONTACTED,2025-06-24,FR,,False
LD003213,2025-06-10,event,DEEPAL S07,DLR004,TD_BOOKED,2025-07-01,GB,,True
LD003214,2025-12-17,website_organic,DEEPAL S07,DLR038,NEW,2025-12-17,GB,,False
LD003215,2025-11-09,phone_enquiry,DEEPAL S07,DLR009,CONTACTED,2025-11-20,DE,,False
LD003216,2025-09-08,event,DEEPAL S07,DLR041,CONTACTED,2025-09-15,GB,,False
LD003217,2025-06-28,dealer_walkin,DEEPAL S07,DLR001,CONTACTED,2025-07-09,GB,,False
LD003218,2025-09-07,phone_enquiry,DEEPAL S07,DLR025,LOST,2025-09-09,DE,,False
LD003219,2025-09-27,dealer_walkin,DEEPAL S07,DLR045,LOST,2025-10-01,GB,,False
LD003220,2025-03-20,phone_enquiry,DEEPAL S07,DLR005,TD_BOOKED,2025-04-13,FR,,True
LD003221,2025-09-28,referral,DEEPAL S07,DLR012,TD_BOOKED,2025-10-16,FR,,True
LD003222,2025-10-30,social_media,DEEPAL S07,DLR038,LOST,2025-11-18,GB,,False
LD003223,2025-09-22,dealer_walkin,AVATR 12,DLR001,NEW,2025-09-22,GB,,False
LD003224,2025-01-10,website_organic,DEEPAL S07,DLR002,CONTACTED,2025-01-12,GB,,False
LD003225,2025-11-12,referral,DEEPAL S07,DLR028,CONTACTED,2025-11-25,DE,,False
LD003226,2025-09-26,dealer_walkin,DEEPAL S07,DLR037,CONTACTED,2025-09-29,GB,,False
LD003227,2025-02-26,website_organic,DEEPAL S07,DLR001,LOST,2025-03-15,GB,,False
LD003228,2025-11-05,dealer_walkin,DEEPAL S07,DLR020,LOST,2025-12-11,GB,,False
LD003229,2025-09-27,website_organic,DEEPAL S07,DLR016,TD_COMPLETED,2025-10-29,GB,,True
LD003230,2025-11-15,referral,AVATR 11,DLR023,LOST,2025-11-24,GB,,False
LD003231,2025-12-26,event,DEEPAL S05,DLR031,TD_BOOKED,2025-12-31,FR,,True
LD003232,2025-08-23,website_organic,DEEPAL S07,DLR003,NEW,2025-08-23,DE,,False
LD003233,2025-05-05,dealer_walkin,DEEPAL S07,DLR002,CONTACTED,2025-05-16,GB,,False
LD003234,2025-11-09,phone_enquiry,DEEPAL S07,DLR029,LOST,2025-11-12,DE,,False
LD003235,2025-03-06,website_organic,DEEPAL S07,DLR002,NEW,2025-03-06,GB,,False
LD003236,2025-10-22,referral,AVATR 12,DLR020,NEW,2025-10-22,DE,,False
LD003237,2025-11-10,dealer_walkin,DEEPAL S07,DLR017,LOST,2025-11-25,DE,,False
LD003238,2025-09-30,social_media,DEEPAL S07,DLR050,NEW,2025-09-30,GB,,False
LD003239,2025-10-07,social_media,DEEPAL S07,DLR015,LOST,2025-10-22,GB,,False
LD003240,2025-05-31,phone_enquiry,DEEPAL S07,DLR005,NEGOTIATION,2025-06-29,DE,HP,True
LD003241,2025-04-24,phone_enquiry,DEEPAL S07,DLR004,LOST,2025-05-12,GB,,False
LD003242,2025-12-27,website_organic,DEEPAL S07,DLR014,LOST,2025-12-31,DE,,False
LD003243,2025-10-03,dealer_walkin,DEEPAL S07,DLR027,QUALIFIED,2025-10-10,FR,,True
LD003244,2025-10-11,dealer_walkin,DEEPAL S07,DLR017,LOST,2025-10-20,GB,,False
LD003245,2025-11-21,phone_enquiry,DEEPAL S07,DLR022,TD_BOOKED,2025-12-18,FR,,True
LD003246,2025-10-23,social_media,DEEPAL S07,DLR002,CONTACTED,2025-10-25,GB,,False
LD003247,2025-03-21,social_media,DEEPAL S07,DLR002,CONTACTED,2025-03-27,DE,,False
LD003248,2025-10-11,phone_enquiry,DEEPAL S07,DLR025,LOST,2025-11-03,GB,,False
LD003249,2025-12-24,referral,DEEPAL S07,DLR010,LOST,2025-12-31,GB,,False
LD003250,2025-08-27,event,DEEPAL S07,DLR002,QUALIFIED,2025-09-19,GB,,True
LD003251,2025-08-22,referral,DEEPAL S07,DLR004,QUALIFIED,2025-09-09,GB,,True
