date,channel,device,sessions,users,new_users,bounce_rate,avg_session_duration_sec,pages_per_session,configurator_starts
2025-03-22,social_organic,mobile,469,363,316,0.3636,88.9,3.68,21
2025-03-22,email,desktop,204,165,138,0.3969,288.8,4.49,5
2025-03-22,email,tablet,58,47,40,0.6879,76.8,4.94,2
2025-03-22,email,mobile,286,227,134,0.3668,123.9,3.83,6
2025-03-23,social_paid,tablet,204,155,108,0.6658,71.7,3.91,10
2025-03-23,social_paid,mobile,1082,908,627,0.5998,47.3,2.47,46
2025-03-23,direct,tablet,163,145,90,0.6809,82.3,3.66,3
2025-03-23,direct,mobile,1080,920,495,0.6766,210.2,3.64,34
2025-03-23,organic_search,tablet,292,266,120,0.4789,68.1,4.0,14
2025-03-23,organic_search,mobile,1778,1348,912,0.591,67.5,4.76,62
2025-03-23,email,tablet,69,55,29,0.4304,183.2,3.79,1
2025-03-23,email,mobile,358,287,153,0.6565,140.2,3.49,10
2025-03-23,paid_search,tablet,282,267,191,0.4396,232.1,4.46,9
2025-03-23,paid_search,mobile,1449,1268,856,0.3804,114.0,1.77,56
2025-03-23,display,tablet,96,82,64,0.5881,124.5,2.66,4
2025-03-23,display,mobile,503,471,305,0.3263,75.6,1.51,22
2025-03-24,display,desktop,184,161,128,0.3282,123.8,4.63,5
2025-03-24,display,tablet,57,46,29,0.6051,145.9,2.17,2
2025-03-24,display,mobile,305,278,187,0.613,65.3,3.97,6
2025-03-24,paid_search,desktop,540,451,220,0.4151,237.5,2.88,17
2025-03-24,paid_search,tablet,153,119,70,0.6407,124.4,2.61,5
2025-03-24,paid_search,mobile,860,768,438,0.5138,82.4,3.72,40
2025-03-24,social_organic,desktop,215,173,102,0.43,76.3,3.58,9
2025-03-24,social_organic,tablet,55,44,26,0.6912,56.0,3.68,2
2025-03-24,social_organic,mobile,373,311,220,0.4927,68.7,2.51,11
2025-03-24,social_paid,desktop,395,337,273,0.3477,73.2,4.0,8
2025-03-24,social_paid,tablet,104,98,42,0.4665,46.5,1.64,2
2025-03-24,social_paid,mobile,595,469,239,0.474,41.6,1.82,19
2025-03-24,email,desktop,135,104,68,0.6974,184.9,2.56,5
2025-03-24,email,tablet,39,29,19,0.4373,249.8,2.78,1
2025-03-24,email,mobile,184,143,96,0.3472,193.0,2.84,6
2025-03-24,direct,desktop,408,374,199,0.6876,182.4,1.84,12
2025-03-24,direct,tablet,129,99,68,0.6987,190.5,4.39,6
2025-03-24,direct,mobile,618,534,281,0.4033,288.0,2.59,14
2025-03-25,social_organic,mobile,177,158,102,0.5563,85.8,1.7,6
2025-03-25,social_organic,desktop,93,73,57,0.5085,67.0,4.32,4
2025-03-25,display,mobile,152,133,83,0.5111,194.4,2.63,5
2025-03-25,display,desktop,111,95,70,0.4692,167.9,1.61,5
2025-03-25,paid_search,mobile,474,424,311,0.5185,261.5,3.14,11
2025-03-25,paid_search,desktop,293,232,199,0.5249,82.3,3.6,6
2025-03-25,organic_search,mobile,603,532,258,0.5541,88.1,4.13,15
2025-03-25,organic_search,desktop,355,276,218,0.3849,244.5,2.4,11
2025-03-25,direct,mobile,345,275,169,0.6097,178.5,2.75,11
2025-03-25,direct,desktop,238,217,118,0.3092,124.2,4.38,10
2025-03-25,social_paid,mobile,358,297,189,0.3025,45.2,2.95,10
2025-03-25,social_paid,desktop,220,190,135,0.5266,95.8,4.62,10
2025-03-26,direct,tablet,212,181,121,0.4211,153.1,3.47,8
2025-03-26,direct,desktop,860,699,562,0.4478,147.3,1.7,19
2025-03-26,paid_search,tablet,265,206,182,0.4931,169.4,4.8,8
2025-03-26,paid_search,desktop,1179,893,624,0.3091,101.6,4.06,58
2025-03-26,display,tablet,104,87,52,0.6073,261.6,2.06,3
2025-03-26,display,desktop,391,360,210,0.4846,289.2,3.45,11
2025-03-26,email,tablet,67,50,32,0.4698,216.4,2.85,2
2025-03-26,email,desktop,294,260,205,0.6209,255.7,4.08,6
2025-03-26,social_organic,tablet,114,99,51,0.3139,79.7,3.6,5
2025-03-26,social_organic,desktop,457,375,278,0.354,42.3,2.66,19
2025-03-27,paid_search,desktop,687,537,331,0.5507,230.1,3.51,21
2025-03-27,paid_search,tablet,198,165,128,0.4206,280.4,3.08,5
2025-03-27,paid_search,mobile,1080,839,681,0.631,254.4,3.35,35
2025-03-27,organic_search,desktop,850,761,580,0.6737,272.0,1.82,18
2025-03-27,organic_search,tablet,246,211,124,0.3206,246.5,3.49,10
2025-03-27,organic_search,mobile,1348,1202,687,0.4956,142.9,2.76,48
2025-03-27,referral,desktop,171,141,72,0.5529,156.7,2.73,7
2025-03-27,referral,tablet,49,40,32,0.6457,167.4,1.57,1
2025-03-27,referral,mobile,258,232,125,0.4093,63.7,2.42,8
2025-03-27,direct,desktop,500,391,266,0.5461,243.1,3.13,12
2025-03-27,direct,tablet,145,130,81,0.4177,262.0,2.37,5
2025-03-27,direct,mobile,749,626,336,0.5767,107.9,4.39,29
2025-03-27,email,desktop,175,134,70,0.63,292.9,1.9,5
2025-03-27,email,tablet,43,32,25,0.4388,263.7,1.74,1
2025-03-27,email,mobile,274,239,118,0.6607,227.1,3.31,6
2025-03-27,display,desktop,223,198,113,0.3095,135.3,2.08,5
2025-03-27,display,tablet,58,44,37,0.4305,271.8,2.34,2
2025-03-27,display,mobile,349,298,155,0.5603,237.1,2.51,11
2025-03-28,social_paid,desktop,306,229,211,0.6546,58.2,4.08,12
2025-03-28,social_paid,mobile,482,452,206,0.3395,103.4,1.96,17
2025-03-28,organic_search,desktop,494,469,336,0.3337,168.0,2.82,17
2025-03-28,organic_search,mobile,847,736,443,0.3343,242.9,4.11,41
2025-03-28,email,desktop,116,90,55,0.4262,188.5,4.52,2
2025-03-28,email,mobile,168,146,69,0.6441,98.0,1.55,6
2025-03-28,referral,desktop,114,91,55,0.6408,189.4,2.83,2
2025-03-28,referral,mobile,170,142,71,0.3356,151.7,4.86,4
2025-03-28,social_organic,desktop,174,136,100,0.6705,42.3,4.9,4
2025-03-28,social_organic,mobile,288,264,121,0.5944,63.9,2.12,7
2025-03-29,direct,desktop,474,415,217,0.3308,81.9,2.17,12
2025-03-29,direct,tablet,139,106,82,0.3803,221.2,2.48,4
2025-03-29,referral,desktop,144,125,58,0.4969,155.8,1.63,2
2025-03-29,referral,tablet,38,33,22,0.5561,151.2,3.79,1
2025-03-29,paid_search,desktop,618,524,259,0.6457,78.6,2.02,13
2025-03-29,paid_search,tablet,168,147,75,0.5238,126.0,3.29,5
2025-03-29,organic_search,desktop,783,637,317,0.6981,209.1,2.45,33
2025-03-29,organic_search,tablet,209,197,140,0.5306,292.3,4.78,9
2025-03-29,email,desktop,144,122,75,0.5327,98.7,1.98,3
2025-03-29,email,tablet,41,34,25,0.6975,92.4,3.93,1
2025-03-29,social_organic,desktop,229,179,96,0.6759,82.6,4.16,7
2025-03-29,social_organic,tablet,66,51,32,0.3815,71.7,3.77,2
2025-03-30,direct,mobile,652,495,311,0.6581,242.0,1.98,22
2025-03-30,direct,desktop,421,370,281,0.5555,77.1,4.43,8
2025-03-30,direct,tablet,132,125,76,0.6236,286.3,2.27,3
2025-03-30,email,mobile,208,197,131,0.5983,194.6,3.96,4
2025-03-30,email,desktop,149,135,66,0.3549,218.8,4.86,7
2025-03-30,email,tablet,43,32,19,0.3289,216.4,2.73,1
2025-03-30,display,mobile,288,246,185,0.3381,87.9,2.53,11
2025-03-30,display,desktop,187,160,80,0.5527,176.6,4.22,8
2025-03-30,display,tablet,60,49,38,0.614,141.7,2.57,1
2025-03-30,social_paid,mobile,639,531,362,0.6413,102.4,3.69,19
2025-03-30,social_paid,desktop,401,347,185,0.47,107.3,3.38,11
2025-03-30,social_paid,tablet,113,92,49,0.4034,47.6,4.16,2
2025-03-30,paid_search,mobile,898,831,544,0.4772,141.8,2.21,38
2025-03-30,paid_search,desktop,548,458,248,0.3737,192.3,4.8,12
2025-03-30,paid_search,tablet,161,144,110,0.5982,163.1,2.54,7
2025-03-30,social_organic,mobile,348,287,230,0.4392,89.1,2.4,8
2025-03-30,social_organic,desktop,235,210,133,0.304,69.5,3.38,8
2025-03-30,social_organic,tablet,82,67,43,0.5961,85.9,3.41,3
2025-03-31,organic_search,desktop,489,383,215,0.6069,108.4,3.82,13
2025-03-31,organic_search,tablet,151,133,87,0.4865,125.9,4.65,5
2025-03-31,organic_search,mobile,687,532,462,0.4048,120.0,1.58,26
2025-03-31,email,desktop,99,84,51,0.3828,149.5,3.37,3
2025-03-31,email,tablet,28,23,15,0.6105,270.2,3.15,0
2025-03-31,email,mobile,155,128,96,0.4493,148.8,4.77,4
2025-03-31,paid_search,desktop,339,295,167,0.4485,194.6,4.41,16
2025-03-31,paid_search,tablet,109,83,49,0.4081,62.9,4.62,2
2025-03-31,paid_search,mobile,634,538,340,0.4403,127.7,2.91,20
2025-03-31,direct,desktop,286,258,121,0.4344,197.5,3.02,6
2025-03-31,direct,tablet,95,86,50,0.5244,130.8,1.66,3
2025-03-31,direct,mobile,459,351,221,0.3343,146.2,2.87,20
2025-03-31,display,desktop,151,116,76,0.4042,109.1,3.73,5
2025-03-31,display,tablet,38,30,15,0.327,267.5,4.76,1
2025-03-31,display,mobile,206,193,107,0.4087,144.6,3.88,8
2025-04-01,referral,desktop,283,247,129,0.5845,108.9,2.42,9
2025-04-01,referral,tablet,79,68,33,0.4147,207.4,2.54,3
2025-04-01,email,desktop,308,237,165,0.4672,299.3,3.28,10
2025-04-01,email,tablet,78,64,47,0.5938,244.2,3.46,1
2025-04-01,paid_search,desktop,1190,942,629,0.3128,211.0,4.4,30
2025-04-01,paid_search,tablet,304,253,199,0.524,176.6,2.03,10
2025-04-01,social_paid,desktop,876,792,608,0.3956,109.7,3.26,41
2025-04-01,social_paid,tablet,267,214,150,0.6777,99.6,4.49,13
2025-04-01,social_organic,desktop,471,422,259,0.4066,56.2,3.04,20
2025-04-01,social_organic,tablet,136,116,64,0.6649,89.4,3.88,6
2025-04-01,organic_search,desktop,1469,1288,697,0.5605,208.9,3.66,56
2025-04-01,organic_search,tablet,418,373,173,0.6237,142.2,3.2,19
2025-04-02,paid_search,mobile,615,548,327,0.3955,95.5,4.24,16
2025-04-02,paid_search,tablet,121,103,52,0.382,295.1,3.35,5
2025-04-02,paid_search,desktop,379,334,177,0.6154,122.7,1.56,10
2025-04-02,social_paid,mobile,460,414,204,0.4909,74.0,1.69,15
2025-04-02,social_paid,tablet,78,71,51,0.6702,104.9,2.01,1
2025-04-02,social_paid,desktop,319,272,182,0.6756,111.4,2.56,12
2025-04-02,social_organic,mobile,247,198,146,0.6633,84.1,1.51,9
2025-04-02,social_organic,tablet,45,36,27,0.409,43.5,3.72,1
2025-04-02,social_organic,desktop,136,126,57,0.6929,61.5,2.37,6
2025-04-02,referral,mobile,152,118,83,0.6038,179.7,4.1,4
2025-04-02,referral,tablet,40,36,27,0.345,179.6,1.74,1
2025-04-02,referral,desktop,97,81,48,0.4348,279.5,4.47,4
2025-04-02,organic_search,mobile,798,680,431,0.4053,118.1,1.53,38
2025-04-02,organic_search,tablet,118,97,54,0.6508,282.4,3.92,5
2025-04-02,organic_search,desktop,478,379,213,0.5583,135.1,2.16,12
2025-04-03,social_paid,tablet,101,95,50,0.4793,60.9,3.23,4
2025-04-03,social_paid,desktop,360,340,192,0.5695,91.5,2.24,15
2025-04-03,display,tablet,44,40,20,0.4778,263.0,2.34,0
2025-04-03,display,desktop,174,132,120,0.6077,129.4,3.93,4
2025-04-03,organic_search,tablet,162,149,108,0.3664,247.6,3.39,4
2025-04-03,organic_search,desktop,579,521,270,0.5091,86.7,2.98,16
2025-04-03,social_organic,tablet,61,46,26,0.6593,86.2,2.29,2
2025-04-03,social_organic,desktop,196,175,111,0.3831,87.3,2.39,4
2025-04-03,paid_search,tablet,144,123,83,0.3899,174.2,3.96,5
2025-04-03,paid_search,desktop,503,446,227,0.5619,142.0,3.69,20
2025-04-03,direct,tablet,89,69,39,0.4934,120.1,3.26,3
2025-04-03,direct,desktop,357,329,213,0.5827,190.2,2.86,12
2025-04-04,direct,desktop,310,245,208,0.5337,184.0,4.01,14
2025-04-04,direct,mobile,486,414,286,0.4832,152.0,4.24,20
2025-04-04,direct,tablet,92,86,40,0.3231,140.7,2.18,3
2025-04-04,organic_search,desktop,548,488,300,0.5451,154.4,3.67,12
2025-04-04,organic_search,mobile,885,795,453,0.4726,248.4,4.65,33
2025-04-04,organic_search,tablet,187,157,80,0.3627,232.5,4.52,8
2025-04-04,referral,desktop,101,92,56,0.6972,178.2,1.77,3
2025-04-04,referral,mobile,167,127,101,0.3618,126.9,2.66,6
2025-04-04,referral,tablet,28,22,19,0.536,251.7,2.38,0
2025-04-04,paid_search,desktop,464,404,237,0.6191,240.4,4.83,10
2025-04-04,paid_search,mobile,657,595,423,0.4843,226.9,2.63,24
2025-04-04,paid_search,tablet,111,96,65,0.5163,154.2,1.65,4
2025-04-04,email,desktop,113,87,56,0.5143,179.8,1.58,4
2025-04-04,email,mobile,188,157,97,0.5512,116.6,4.07,9
2025-04-04,email,tablet,26,24,13,0.3233,110.3,4.32,0
2025-04-04,social_paid,desktop,326,275,161,0.5059,63.4,2.33,8
2025-04-04,social_paid,mobile,508,395,318,0.3817,59.6,1.83,23
2025-04-04,social_paid,tablet,85,74,57,0.5448,63.1,3.03,4
2025-04-05,social_organic,mobile,238,204,117,0.5588,77.5,2.06,4
2025-04-05,social_organic,tablet,43,39,19,0.6385,46.7,4.06,1
2025-04-05,social_paid,mobile,447,378,186,0.5707,54.6,3.57,10
2025-04-05,social_paid,tablet,86,81,42,0.5242,113.1,2.06,3
2025-04-05,display,mobile,211,187,124,0.5166,221.7,1.5,10
2025-04-05,display,tablet,37,31,16,0.3266,282.1,3.22,1
2025-04-05,direct,mobile,454,420,278,0.352,244.0,3.09,12
2025-04-05,direct,tablet,86,70,58,0.4751,64.3,2.36,2
2025-04-05,referral,mobile,136,123,64,0.5571,206.2,4.55,5
2025-04-05,referral,tablet,28,24,14,0.5018,69.8,2.96,0
2025-04-05,organic_search,mobile,772,643,345,0.4366,126.0,4.89,21
2025-04-05,organic_search,tablet,137,106,89,0.515,106.9,3.16,6
2025-04-06,paid_search,mobile,404,326,277,0.6149,134.2,4.19,12
2025-04-06,paid_search,desktop,299,278,179,0.7,258.0,2.24,10
2025-04-06,email,mobile,102,82,47,0.606,297.0,4.0,2
2025-04-06,email,desktop,48,44,20,0.3181,268.0,2.98,1
2025-04-06,direct,mobile,325,292,181,0.5919,222.1,1.98,8
2025-04-06,direct,desktop,185,174,96,0.3394,231.2,2.91,4
2025-04-06,organic_search,mobile,522,466,328,0.6697,156.1,2.76,11
2025-04-06,organic_search,desktop,326,252,168,0.5573,248.7,4.58,10
2025-04-06,social_paid,mobile,287,245,116,0.5022,119.1,3.18,9
2025-04-06,social_paid,desktop,189,145,111,0.6254,68.1,1.81,5
2025-04-06,social_organic,mobile,171,135,90,0.4194,42.1,4.03,4
2025-04-06,social_organic,desktop,115,99,60,0.5505,74.0,4.94,3
2025-04-07,display,tablet,152,116,87,0.4231,115.3,2.57,6
2025-04-07,display,desktop,495,410,269,0.54,179.9,1.88,21
2025-04-07,paid_search,tablet,404,328,201,0.5501,192.6,2.72,18
2025-04-07,paid_search,desktop,1438,1276,800,0.4462,236.5,1.64,64
2025-04-07,social_paid,tablet,315,260,178,0.4135,91.7,2.27,15
2025-04-07,social_paid,desktop,1008,854,437,0.4413,114.9,3.09,44
2025-04-07,social_organic,tablet,149,140,97,0.3685,62.9,2.63,5
2025-04-07,social_organic,desktop,563,429,389,0.4642,33.2,4.38,13
2025-04-07,email,tablet,89,76,54,0.4247,255.1,3.79,4
2025-04-07,email,desktop,348,297,242,0.5458,151.1,4.21,12
2025-04-07,direct,tablet,323,300,193,0.5198,203.8,1.82,13
2025-04-07,direct,desktop,1072,946,631,0.4715,126.5,4.98,21
2025-04-08,email,desktop,141,120,83,0.3244,130.9,2.21,5
2025-04-08,email,tablet,47,39,27,0.3091,139.5,2.78,1
2025-04-08,email,mobile,255,195,134,0.6794,84.2,3.5,5
2025-04-08,direct,desktop,486,366,303,0.5052,145.2,2.89,17
2025-04-08,direct,tablet,132,112,92,0.4266,114.4,4.52,5
2025-04-08,direct,mobile,755,631,344,0.6573,188.9,1.95,29
2025-04-08,social_organic,desktop,256,196,165,0.4125,79.8,3.55,6
2025-04-08,social_organic,tablet,73,59,46,0.5517,68.4,1.91,3
2025-04-08,social_organic,mobile,430,345,298,0.3208,30.2,4.21,19
2025-04-08,organic_search,desktop,812,740,512,0.3302,262.4,3.08,35
2025-04-08,organic_search,tablet,237,183,107,0.5756,252.0,4.61,5
2025-04-08,organic_search,mobile,1259,1138,512,0.4164,125.6,4.62,31
2025-04-08,referral,desktop,168,153,78,0.5282,244.9,1.63,8
2025-04-08,referral,tablet,34,30,17,0.5391,171.6,4.38,1
2025-04-08,referral,mobile,238,182,124,0.4434,216.5,2.69,11
2025-04-09,email,desktop,68,63,31,0.5701,135.7,1.77,1
2025-04-09,email,mobile,81,74,54,0.4425,63.2,4.34,3
2025-04-09,social_organic,desktop,116,107,63,0.4,42.6,2.77,2
2025-04-09,social_organic,mobile,136,117,80,0.5426,87.8,4.83,3
2025-04-09,paid_search,desktop,221,183,151,0.3688,298.9,1.87,5
2025-04-09,paid_search,mobile,369,287,177,0.6019,260.9,4.01,10
2025-04-09,organic_search,desktop,290,230,131,0.3269,188.4,1.81,11
2025-04-09,organic_search,mobile,477,389,284,0.4985,132.3,1.94,21
2025-04-09,direct,desktop,158,141,71,0.6706,287.5,4.77,3
2025-04-09,direct,mobile,279,252,186,0.5756,221.4,2.53,6
2025-04-09,social_paid,desktop,170,130,109,0.6087,52.2,1.96,6
2025-04-09,social_paid,mobile,292,251,173,0.419,73.3,2.93,12
2025-04-10,email,tablet,16,13,8,0.6091,102.8,2.49,0
2025-04-10,email,desktop,57,42,38,0.4389,202.7,2.15,1
2025-04-10,email,mobile,87,76,57,0.6619,110.8,1.96,2
2025-04-10,referral,tablet,14,12,7,0.5005,291.2,2.74,0
2025-04-10,referral,desktop,57,45,23,0.3233,246.9,2.31,1
2025-04-10,referral,mobile,98,90,68,0.409,286.8,3.86,2
2025-04-10,display,tablet,25,20,13,0.4604,169.8,2.48,1
2025-04-10,display,desktop,85,65,56,0.3213,97.3,3.75,2
2025-04-10,display,mobile,115,100,62,0.5341,255.8,3.67,4
2025-04-10,direct,tablet,54,46,24,0.5151,292.3,1.87,1
2025-04-10,direct,desktop,191,155,132,0.3555,169.1,4.83,7
2025-04-10,direct,mobile,287,250,140,0.6133,190.9,3.0,8
2025-04-10,social_paid,tablet,56,48,38,0.6803,91.1,3.19,1
2025-04-10,social_paid,desktop,206,179,99,0.309,114.3,4.66,9
2025-04-10,social_paid,mobile,268,202,171,0.565,106.2,2.8,9
2025-04-10,organic_search,tablet,75,56,35,0.4076,270.9,2.02,2
2025-04-10,organic_search,desktop,317,248,152,0.3925,279.5,1.81,12
2025-04-10,organic_search,mobile,530,448,341,0.3849,292.4,2.2,24
2025-04-11,paid_search,tablet,227,186,92,0.4464,224.0,2.28,7
2025-04-11,paid_search,desktop,817,751,340,0.6057,204.6,4.6,18
2025-04-11,paid_search,mobile,1197,1029,520,0.6993,98.7,1.53,46
2025-04-11,email,tablet,54,41,22,0.35,249.9,3.55,1
2025-04-11,email,desktop,207,178,132,0.5586,179.1,3.54,7
2025-04-11,email,mobile,313,268,214,0.5706,270.1,2.89,11
2025-04-11,social_paid,tablet,170,151,85,0.5694,80.8,3.88,4
2025-04-11,social_paid,desktop,582,490,367,0.4197,49.7,4.2,24
2025-04-11,social_paid,mobile,926,717,426,0.5472,54.3,4.15,38
2025-04-11,social_organic,tablet,114,93,50,0.3756,74.2,3.35,4
2025-04-11,social_organic,desktop,312,242,209,0.5083,69.0,3.71,7
2025-04-11,social_organic,mobile,494,430,264,0.3936,59.5,2.88,14
2025-04-11,referral,tablet,66,49,30,0.4607,160.9,3.5,2
2025-04-11,referral,desktop,204,181,97,0.4966,270.5,2.61,5
2025-04-11,referral,mobile,262,197,179,0.4171,138.3,2.18,11
2025-04-12,direct,tablet,64,50,44,0.587,195.3,4.32,2
2025-04-12,direct,mobile,311,234,212,0.6379,291.1,3.13,7
2025-04-12,direct,desktop,204,170,135,0.6423,277.6,4.28,4
2025-04-12,social_organic,tablet,25,19,10,0.3141,45.3,2.47,1
2025-04-12,social_organic,mobile,180,152,114,0.5261,36.3,4.34,8
2025-04-12,social_organic,desktop,110,95,58,0.5171,43.4,2.65,5
2025-04-12,email,tablet,26,24,13,0.3458,91.2,3.98,0
2025-04-12,email,mobile,101,94,59,0.6404,77.7,2.81,4
2025-04-12,email,desktop,77,67,41,0.6206,251.5,2.37,3
2025-04-12,social_paid,tablet,58,53,36,0.6799,91.6,3.98,2
2025-04-12,social_paid,mobile,333,263,155,0.5171,70.5,4.51,12
2025-04-12,social_paid,desktop,172,151,96,0.6425,50.1,4.36,4
2025-04-12,paid_search,tablet,109,94,54,0.3625,250.6,3.14,5
2025-04-12,paid_search,mobile,430,375,190,0.6045,166.1,2.06,8
2025-04-12,paid_search,desktop,264,230,134,0.3237,168.0,3.39,9
2025-04-12,display,tablet,29,25,13,0.4503,253.7,2.48,0
2025-04-12,display,mobile,152,121,81,0.453,114.2,2.21,5
2025-04-12,display,desktop,85,74,57,0.5558,152.2,2.51,3
2025-04-13,display,desktop,111,102,53,0.5081,227.0,4.92,4
2025-04-13,display,tablet,29,24,16,0.4832,258.6,3.31,0
2025-04-13,display,mobile,188,171,127,0.5631,220.7,4.58,7
2025-04-13,social_paid,desktop,198,165,135,0.6917,75.6,1.64,5
2025-04-13,social_paid,tablet,61,57,34,0.3254,83.8,2.07,2
2025-04-13,social_paid,mobile,338,300,210,0.6743,96.9,4.43,13
2025-04-13,referral,desktop,69,52,35,0.6391,125.9,3.54,1
2025-04-13,referral,tablet,25,22,11,0.5947,139.3,2.97,0
2025-04-13,referral,mobile,134,110,92,0.4631,109.9,1.87,3
2025-04-13,paid_search,desktop,280,212,129,0.3253,113.6,1.66,13
2025-04-13,paid_search,tablet,79,62,50,0.4572,141.1,3.11,2
2025-04-13,paid_search,mobile,487,388,196,0.5443,245.7,3.0,11
2025-04-13,email,desktop,66,51,35,0.5512,207.7,4.94,2
2025-04-13,email,tablet,19,15,10,0.4702,69.2,2.0,0
2025-04-13,email,mobile,98,74,47,0.4826,269.4,3.59,2
2025-04-13,direct,desktop,239,184,117,0.5443,167.7,4.29,9
2025-04-13,direct,tablet,62,48,35,0.5655,196.6,4.03,1
2025-04-13,direct,mobile,339,295,210,0.4857,101.8,2.74,16
2025-04-14,email,tablet,28,23,12,0.4809,155.4,2.59,1
2025-04-14,email,mobile,162,126,90,0.3631,223.3,1.5,6
2025-04-14,email,desktop,102,88,59,0.4761,288.4,1.9,2
2025-04-14,social_paid,tablet,71,63,32,0.3678,45.9,4.09,3
2025-04-14,social_paid,mobile,443,362,236,0.6283,89.5,3.72,17
2025-04-14,social_paid,desktop,298,261,165,0.3382,42.8,1.69,6
2025-04-14,direct,tablet,85,67,52,0.3144,226.8,4.65,3
2025-04-14,direct,mobile,453,396,308,0.5229,68.3,2.34,15
2025-04-14,direct,desktop,275,229,144,0.6544,230.1,3.05,5
2025-04-14,referral,tablet,35,33,20,0.6716,182.7,4.07,1
2025-04-14,referral,mobile,128,98,86,0.6978,139.3,3.51,4
2025-04-14,referral,desktop,75,65,43,0.5907,267.4,3.1,2
2025-04-14,display,tablet,31,24,18,0.6317,171.5,2.36,1
2025-04-14,display,mobile,225,168,140,0.3754,297.4,3.46,4
2025-04-14,display,desktop,140,105,79,0.5556,266.9,1.98,6
2025-04-15,display,desktop,115,103,60,0.5579,228.3,1.76,4
2025-04-15,display,tablet,34,32,22,0.5096,150.0,4.98,0
2025-04-15,display,mobile,208,185,97,0.3834,171.9,1.97,10
2025-04-15,email,desktop,103,92,59,0.4693,129.1,2.83,3
2025-04-15,email,tablet,19,16,12,0.6811,214.0,2.46,0
2025-04-15,email,mobile,140,126,68,0.3194,256.2,3.76,6
2025-04-15,organic_search,desktop,441,346,276,0.5397,167.5,3.09,18
2025-04-15,organic_search,tablet,127,107,71,0.5447,273.9,1.62,3
2025-04-15,organic_search,mobile,684,530,464,0.609,187.2,3.26,27
2025-04-15,paid_search,desktop,342,312,146,0.3443,190.1,2.87,11
2025-04-15,paid_search,tablet,90,73,36,0.4053,233.2,4.84,3
2025-04-15,paid_search,mobile,603,572,283,0.361,118.5,1.64,24
2025-04-15,social_paid,desktop,277,246,159,0.3611,119.3,3.58,10
2025-04-15,social_paid,tablet,84,74,37,0.3898,95.2,3.7,2
2025-04-15,social_paid,mobile,396,344,252,0.6066,70.5,3.81,16
2025-04-15,direct,desktop,259,219,174,0.3344,253.5,2.05,10
2025-04-15,direct,tablet,91,75,53,0.3943,291.4,4.24,4
2025-04-15,direct,mobile,429,333,213,0.3415,290.6,3.71,14
2025-04-16,organic_search,tablet,213,191,137,0.3948,65.4,2.33,10
2025-04-16,organic_search,mobile,1168,1093,572,0.4783,77.5,1.61,39
2025-04-16,organic_search,desktop,748,583,481,0.5798,296.4,2.89,22
2025-04-16,email,tablet,41,33,23,0.5246,100.1,2.55,1
2025-04-16,email,mobile,233,175,137,0.4547,111.8,2.83,6
2025-04-16,email,desktop,153,116,73,0.3655,120.8,1.94,5
2025-04-16,referral,tablet,50,41,25,0.4099,95.4,3.99,1
2025-04-16,referral,mobile,220,166,109,0.6465,251.5,2.71,8
2025-04-16,referral,desktop,169,154,83,0.4812,140.9,2.49,5
2025-04-16,direct,tablet,115,99,51,0.5107,213.0,2.34,4
2025-04-16,direct,mobile,668,564,349,0.3488,269.6,1.55,29
2025-04-16,direct,desktop,472,395,223,0.658,147.4,3.7,16
