sale_id,date,model,trim,dealer_id,market,price_gbp,finance_type,lead_id,source
SL001383,2025-09-29,DEEPAL S07,Design,DLR032,GB,31990,PCP,,referral
SL001384,2025-09-29,DEEPAL S07,Intelligence,DLR011,DE,35990,HP,,referral
SL001385,2025-09-29,DEEPAL S07,Pure,DLR040,GB,27990,lease,,referral
SL001386,2025-09-29,DEEPAL S07,Pure,DLR015,DE,27990,PCP,,referral
SL001387,2025-09-29,AVATR 12,Long Range,DLR050,GB,54990,PCP,,referral
SL001388,2025-09-29,DEEPAL S07,Design,DLR041,FR,31990,PCP,,referral
SL001389,2025-09-29,DEEPAL S07,Pure,DLR022,DE,27990,PCP,,website
SL001390,2025-09-29,DEEPAL S07,Pure,DLR021,GB,27990,PCP,,referral
SL001391,2025-09-29,DEEPAL S07,Design,DLR019,GB,31990,PCP,,website
SL001392,2025-09-29,AVATR 12,Long Range,DLR032,GB,54990,PCP,,dealer_walkin
SL001393,2025-09-29,DEEPAL S07,Pure,DLR016,GB,27990,PCP,,dealer_walkin
SL001394,2025-09-29,DEEPAL S07,Design,DLR030,DE,31990,PCP,,website
SL001395,2025-09-29,DEEPAL S07,Pure,DLR019,GB,27990,PCP,,website
SL001396,2025-09-29,DEEPAL S07,Design,DLR049,GB,31990,PCP,,website
SL001397,2025-09-29,DEEPAL S07,Pure,DLR049,DE,27990,lease,,referral
SL001398,2025-09-29,DEEPAL S07,Pure,DLR002,GB,27990,PCP,,dealer_walkin
SL001399,2025-09-29,DEEPAL S07,Design,DLR025,GB,31990,PCP,LD005313,test_drive
SL001400,2025-09-29,DEEPAL S07,Intelligence,DLR015,GB,35990,PCP,,website
SL001401,2025-09-29,AVATR 12,Performance,DLR041,GB,64990,PCP,,website
SL001402,2025-09-29,DEEPAL S07,Pure,DLR030,GB,27990,PCP,,dealer_walkin
SL001403,2025-09-29,DEEPAL S07,Design,DLR040,GB,31990,PCP,,event
SL001404,2025-09-29,DEEPAL S07,Pure,DLR012,GB,27990,PCP,,event
SL001405,2025-09-29,DEEPAL S07,Design,DLR040,GB,31990,PCP,,dealer_walkin
SL001406,2025-09-29,AVATR 12,Performance,DLR050,GB,64990,HP,,event
SL001407,2025-09-29,DEEPAL S07,Design,DLR002,GB,31990,PCP,LD005372,test_drive
SL001408,2025-09-29,DEEPAL S07,Design,DLR025,GB,31990,PCP,,referral
SL001409,2025-09-29,DEEPAL S07,Intelligence,DLR025,GB,35990,PCP,,referral
SL001410,2025-09-29,DEEPAL S07,Pure,DLR027,GB,27990,PCP,,event
SL001411,2025-09-29,DEEPAL S07,Pure,DLR041,FR,27990,PCP,,website
SL001412,2025-09-29,DEEPAL S07,Pure,DLR012,FR,27990,lease,,dealer_walkin
SL001413,2025-09-29,DEEPAL S07,Pure,DLR025,GB,27990,PCP,,event
SL001414,2025-09-29,DEEPAL S07,Design,DLR040,GB,31990,cash,,website
SL001415,2025-09-29,DEEPAL S07,Pure,DLR019,DE,27990,PCP,,website
SL001416,2025-09-29,DEEPAL S07,Intelligence,DLR011,GB,35990,lease,,event
SL001417,2025-09-30,DEEPAL S07,Pure,DLR030,FR,27990,PCP,,referral
SL001418,2025-09-30,DEEPAL S07,Design,DLR024,FR,31990,cash,,website
SL001419,2025-09-30,DEEPAL S07,Design,DLR012,FR,31990,PCP,,dealer_walkin
SL001420,2025-09-30,DEEPAL S07,Design,DLR004,GB,31990,PCP,LD008090,test_drive
SL001421,2025-09-30,DEEPAL S07,Design,DLR019,GB,31990,PCP,,event
SL001422,2025-09-30,DEEPAL S07,Pure,DLR001,FR,27990,HP,,dealer_walkin
SL001423,2025-09-30,AVATR 12,Long Range,DLR025,DE,54990,HP,,event
SL001424,2025-09-30,DEEPAL S07,Design,DLR049,DE,31990,PCP,,dealer_walkin
SL001425,2025-09-30,DEEPAL S07,Pure,DLR019,DE,27990,lease,,event
SL001426,2025-09-30,DEEPAL S07,Intelligence,DLR025,GB,35990,HP,,website
SL001427,2025-09-30,DEEPAL S07,Pure,DLR001,GB,27990,PCP,LD005262,test_drive
SL001428,2025-09-30,DEEPAL S07,Pure,DLR040,GB,27990,HP,,event
SL001429,2025-09-30,AVATR 12,Performance,DLR028,DE,64990,PCP,,dealer_walkin
SL001430,2025-09-30,DEEPAL S07,Design,DLR028,GB,31990,PCP,,referral
SL001431,2025-09-30,DEEPAL S07,Pure,DLR013,GB,27990,PCP,,dealer_walkin
SL001432,2025-09-30,DEEPAL S07,Pure,DLR036,FR,27990,PCP,,event
SL001433,2025-09-30,DEEPAL S07,Intelligence,DLR037,GB,35990,HP,,website
SL001434,2025-09-30,DEEPAL S07,Pure,DLR024,DE,27990,PCP,,event
SL001435,2025-09-30,AVATR 12,Performance,DLR002,GB,64990,PCP,,event
SL001436,2025-09-30,DEEPAL S07,Pure,DLR002,FR,27990,cash,,referral
SL001437,2025-09-30,DEEPAL S07,Pure,DLR045,GB,27990,PCP,,dealer_walkin
SL001438,2025-09-30,DEEPAL S07,Pure,DLR050,FR,27990,cash,,dealer_walkin
SL001439,2025-09-30,DEEPAL S07,Pure,DLR011,GB,27990,PCP,,event
SL001440,2025-09-30,DEEPAL S07,Intelligence,DLR002,GB,35990,PCP,,event
SL001441,2025-09-30,DEEPAL S07,Design,DLR028,GB,31990,PCP,,referral
SL001442,2025-09-30,DEEPAL S07,Intelligence,DLR005,DE,35990,lease,LD004859,test_drive
SL001443,2025-09-30,AVATR 12,Long Range,DLR022,FR,54990,cash,,dealer_walkin
SL001444,2025-09-30,DEEPAL S07,Pure,DLR024,DE,27990,HP,,website
SL001445,2025-09-30,AVATR 12,Long Range,DLR027,GB,54990,lease,,dealer_walkin
SL001446,2025-09-30,DEEPAL S07,Design,DLR025,GB,31990,PCP,,website
SL001447,2025-09-30,DEEPAL S07,Design,DLR019,GB,31990,lease,,event
SL001448,2025-09-30,AVATR 12,Performance,DLR001,GB,64990,HP,,referral
SL001449,2025-09-30,DEEPAL S07,Intelligence,DLR022,GB,35990,PCP,,website
SL001450,2025-09-30,AVATR 12,Performance,DLR022,GB,64990,lease,,dealer_walkin
SL001451,2025-09-30,DEEPAL S07,Design,DLR001,DE,31990,PCP,,website
SL001452,2025-09-30,DEEPAL S07,Pure,DLR021,GB,27990,PCP,,dealer_walkin
SL001453,2025-09-30,DEEPAL S07,Pure,DLR016,GB,27990,PCP,,website
SL001454,2025-09-30,DEEPAL S07,Design,DLR028,GB,31990,HP,,dealer_walkin
SL001455,2025-09-30,DEEPAL S07,Pure,DLR015,GB,27990,lease,,event
SL001456,2025-09-30,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,referral
SL001457,2025-09-30,DEEPAL S07,Pure,DLR037,GB,27990,PCP,,website
SL001458,2025-09-30,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,dealer_walkin
SL001459,2025-09-30,DEEPAL S07,Pure,DLR022,GB,27990,lease,,website
SL001460,2025-09-30,AVATR 12,Long Range,DLR024,DE,54990,PCP,,event
SL001461,2025-09-30,DEEPAL S07,Pure,DLR019,DE,27990,lease,,dealer_walkin
SL001462,2025-09-30,AVATR 12,Performance,DLR016,GB,64990,PCP,,event
SL001463,2025-09-30,AVATR 12,Performance,DLR037,DE,64990,lease,,referral
SL001464,2025-09-30,AVATR 12,Performance,DLR012,FR,64990,lease,,dealer_walkin
SL001465,2025-09-30,AVATR 12,Performance,DLR019,FR,64990,lease,,dealer_walkin
SL001466,2025-09-30,AVATR 12,Long Range,DLR025,DE,54990,PCP,,dealer_walkin
SL001467,2025-10-01,DEEPAL S07,Intelligence,DLR050,DE,35990,lease,,website
SL001468,2025-10-01,DEEPAL S07,Pure,DLR041,GB,27990,lease,,event
SL001469,2025-10-01,DEEPAL S07,Pure,DLR019,GB,27990,PCP,,referral
SL001470,2025-10-01,AVATR 11,Executive,DLR049,GB,59990,cash,,referral
SL001471,2025-10-01,DEEPAL S07,Pure,DLR040,GB,27990,cash,,dealer_walkin
SL001472,2025-10-01,DEEPAL S07,Pure,DLR041,GB,27990,PCP,,event
SL001473,2025-10-01,DEEPAL S07,Design,DLR016,GB,31990,lease,,event
SL001474,2025-10-01,AVATR 12,Long Range,DLR016,GB,54990,PCP,,referral
SL001475,2025-10-01,DEEPAL S07,Design,DLR036,GB,31990,PCP,,dealer_walkin
SL001476,2025-10-01,DEEPAL S07,Pure,DLR013,GB,27990,lease,,website
SL001477,2025-10-01,DEEPAL S07,Pure,DLR032,DE,27990,PCP,,website
SL001478,2025-10-01,AVATR 12,Performance,DLR032,GB,64990,PCP,,dealer_walkin
SL001479,2025-10-01,DEEPAL S07,Intelligence,DLR045,GB,35990,PCP,,dealer_walkin
SL001480,2025-10-01,DEEPAL S07,Intelligence,DLR027,GB,35990,PCP,,event
SL001481,2025-10-01,DEEPAL S07,Pure,DLR001,FR,27990,PCP,,event
SL001482,2025-10-01,DEEPAL S07,Design,DLR013,FR,31990,lease,,referral
SL001483,2025-10-01,DEEPAL S07,Intelligence,DLR037,GB,35990,cash,,website
SL001484,2025-10-01,DEEPAL S07,Design,DLR022,FR,31990,PCP,,event
SL001485,2025-10-01,DEEPAL S07,Intelligence,DLR001,GB,35990,cash,LD002326,test_drive
SL001486,2025-10-01,DEEPAL S07,Design,DLR012,GB,31990,cash,,event
SL001487,2025-10-01,DEEPAL S07,Pure,DLR019,GB,27990,PCP,,dealer_walkin
SL001488,2025-10-01,AVATR 12,Performance,DLR016,GB,64990,lease,,event
SL001489,2025-10-01,DEEPAL S07,Intelligence,DLR049,GB,35990,PCP,,website
SL001490,2025-10-01,DEEPAL S07,Pure,DLR024,GB,27990,lease,,event
SL001491,2025-10-01,DEEPAL S07,Intelligence,DLR015,GB,35990,lease,,website
SL001492,2025-10-01,DEEPAL S07,Intelligence,DLR037,GB,35990,lease,,event
SL001493,2025-10-01,DEEPAL S07,Design,DLR015,GB,31990,PCP,,dealer_walkin
SL001494,2025-10-01,DEEPAL S07,Pure,DLR045,GB,27990,PCP,,website
SL001495,2025-10-01,DEEPAL S07,Intelligence,DLR001,GB,35990,lease,,event
SL001496,2025-10-01,AVATR 12,Long Range,DLR015,DE,54990,PCP,,dealer_walkin
SL001497,2025-10-01,DEEPAL S07,Pure,DLR027,FR,27990,PCP,,event
SL001498,2025-10-01,DEEPAL S07,Intelligence,DLR030,GB,35990,PCP,,event
SL001499,2025-10-01,DEEPAL S07,Intelligence,DLR011,GB,35990,PCP,,event
SL001500,2025-10-01,DEEPAL S07,Design,DLR041,FR,31990,cash,,dealer_walkin
SL001501,2025-10-01,AVATR 12,Long Range,DLR049,GB,54990,lease,,event
SL001502,2025-10-01,DEEPAL S07,Design,DLR036,GB,31990,HP,,event
SL001503,2025-10-01,AVATR 11,Executive,DLR002,DE,59990,PCP,,event
SL001504,2025-10-01,AVATR 12,Long Range,DLR050,GB,54990,PCP,,dealer_walkin
SL001505,2025-10-01,AVATR 11,Executive,DLR050,DE,59990,HP,,dealer_walkin
SL001506,2025-10-01,DEEPAL S07,Pure,DLR011,GB,27990,PCP,,referral
SL001507,2025-10-02,DEEPAL S07,Design,DLR012,DE,31990,HP,,website
SL001508,2025-10-02,DEEPAL S07,Pure,DLR011,GB,27990,cash,,website
SL001509,2025-10-02,DEEPAL S07,Pure,DLR021,GB,27990,HP,,referral
SL001510,2025-10-02,DEEPAL S07,Pure,DLR040,GB,27990,HP,,event
SL001511,2025-10-02,AVATR 12,Long Range,DLR015,GB,54990,PCP,,dealer_walkin
SL001512,2025-10-02,DEEPAL S07,Pure,DLR013,GB,27990,PCP,,referral
SL001513,2025-10-02,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,event
SL001514,2025-10-02,AVATR 12,Performance,DLR002,GB,64990,HP,,website
SL001515,2025-10-02,DEEPAL S07,Pure,DLR012,DE,27990,PCP,,referral
SL001516,2025-10-02,DEEPAL S07,Pure,DLR016,FR,27990,cash,,referral
SL001517,2025-10-02,DEEPAL S07,Design,DLR045,GB,31990,cash,,website
SL001518,2025-10-02,DEEPAL S07,Design,DLR022,FR,31990,HP,,event
SL001519,2025-10-02,DEEPAL S07,Pure,DLR002,GB,27990,PCP,,event
SL001520,2025-10-02,DEEPAL S07,Pure,DLR028,GB,27990,PCP,,website
SL001521,2025-10-02,DEEPAL S07,Pure,DLR016,GB,27990,PCP,,website
SL001522,2025-10-02,DEEPAL S07,Design,DLR041,GB,31990,PCP,,dealer_walkin
SL001523,2025-10-02,AVATR 12,Performance,DLR036,FR,64990,lease,,event
SL001524,2025-10-02,AVATR 11,Executive Plus,DLR040,FR,69990,cash,,dealer_walkin
SL001525,2025-10-02,DEEPAL S07,Design,DLR013,DE,31990,lease,,dealer_walkin
SL001526,2025-10-02,DEEPAL S07,Pure,DLR016,DE,27990,lease,,website
SL001527,2025-10-02,DEEPAL S07,Design,DLR013,DE,31990,PCP,,event
SL001528,2025-10-02,AVATR 12,Long Range,DLR012,DE,54990,PCP,,dealer_walkin
SL001529,2025-10-02,AVATR 11,Executive,DLR019,FR,59990,HP,,referral
SL001530,2025-10-02,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,dealer_walkin
SL001531,2025-10-02,DEEPAL S07,Pure,DLR016,DE,27990,PCP,,dealer_walkin
SL001532,2025-10-02,DEEPAL S07,Pure,DLR013,GB,27990,PCP,,dealer_walkin
SL001533,2025-10-02,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,website
SL001534,2025-10-02,DEEPAL S07,Pure,DLR025,GB,27990,HP,,event
SL001535,2025-10-02,DEEPAL S07,Pure,DLR037,GB,27990,lease,,referral
SL001536,2025-10-02,DEEPAL S07,Intelligence,DLR002,GB,35990,HP,,dealer_walkin
SL001537,2025-10-02,DEEPAL S07,Design,DLR036,FR,31990,lease,,dealer_walkin
SL001538,2025-10-02,DEEPAL S07,Pure,DLR030,DE,27990,PCP,,website
SL001539,2025-10-02,DEEPAL S07,Design,DLR016,GB,31990,cash,,dealer_walkin
SL001540,2025-10-02,DEEPAL S07,Intelligence,DLR030,GB,35990,PCP,,dealer_walkin
SL001541,2025-10-02,DEEPAL S07,Pure,DLR041,GB,27990,PCP,,referral
SL001542,2025-10-02,DEEPAL S07,Pure,DLR028,FR,27990,cash,,dealer_walkin
SL001543,2025-10-02,AVATR 11,Executive,DLR011,GB,59990,lease,,dealer_walkin
SL001544,2025-10-02,DEEPAL S07,Pure,DLR001,DE,27990,PCP,,event
SL001545,2025-10-02,DEEPAL S07,Pure,DLR036,GB,27990,HP,,website
SL001546,2025-10-02,DEEPAL S07,Design,DLR002,GB,31990,PCP,,event
SL001547,2025-10-02,DEEPAL S07,Pure,DLR050,GB,27990,lease,,referral
SL001548,2025-10-02,DEEPAL S07,Design,DLR002,FR,31990,PCP,,website
SL001549,2025-10-03,DEEPAL S07,Pure,DLR030,DE,27990,PCP,,dealer_walkin
SL001550,2025-10-03,AVATR 12,Long Range,DLR015,DE,54990,PCP,,website
SL001551,2025-10-03,DEEPAL S07,Design,DLR012,DE,31990,lease,,referral
SL001552,2025-10-03,AVATR 12,Performance,DLR032,GB,64990,PCP,,dealer_walkin
SL001553,2025-10-03,DEEPAL S07,Intelligence,DLR032,GB,35990,HP,,event
SL001554,2025-10-03,DEEPAL S07,Pure,DLR045,GB,27990,PCP,,event
SL001555,2025-10-03,DEEPAL S07,Pure,DLR045,GB,27990,lease,,event
SL001556,2025-10-03,DEEPAL S07,Design,DLR021,GB,31990,HP,,event
SL001557,2025-10-03,AVATR 12,Long Range,DLR002,DE,54990,HP,,referral
SL001558,2025-10-03,DEEPAL S07,Intelligence,DLR002,GB,35990,PCP,,referral
SL001559,2025-10-03,DEEPAL S07,Pure,DLR028,GB,27990,PCP,,dealer_walkin
SL001560,2025-10-03,DEEPAL S07,Pure,DLR049,GB,27990,lease,,referral
SL001561,2025-10-03,AVATR 12,Long Range,DLR002,DE,54990,PCP,,referral
SL001562,2025-10-03,DEEPAL S07,Design,DLR036,GB,31990,HP,,event
SL001563,2025-10-03,DEEPAL S07,Pure,DLR028,GB,27990,lease,,event
SL001564,2025-10-03,AVATR 12,Performance,DLR041,GB,64990,PCP,,dealer_walkin
SL001565,2025-10-03,AVATR 12,Performance,DLR015,DE,64990,PCP,,referral
SL001566,2025-10-03,AVATR 11,Executive,DLR050,GB,59990,PCP,,dealer_walkin
SL001567,2025-10-03,DEEPAL S07,Intelligence,DLR011,GB,35990,cash,,referral
SL001568,2025-10-03,DEEPAL S07,Design,DLR027,DE,31990,lease,,website
SL001569,2025-10-03,DEEPAL S07,Pure,DLR050,DE,27990,cash,,referral
SL001570,2025-10-03,DEEPAL S07,Design,DLR001,GB,31990,PCP,,event
SL001571,2025-10-03,DEEPAL S07,Pure,DLR032,GB,27990,lease,,event
SL001572,2025-10-03,AVATR 12,Long Range,DLR049,GB,54990,PCP,,referral
SL001573,2025-10-03,AVATR 12,Performance,DLR045,GB,64990,HP,,website
SL001574,2025-10-03,DEEPAL S07,Pure,DLR021,FR,27990,lease,,event
SL001575,2025-10-03,AVATR 12,Long Range,DLR027,GB,54990,PCP,,dealer_walkin
SL001576,2025-10-03,DEEPAL S07,Design,DLR045,GB,31990,cash,,event
SL001577,2025-10-03,DEEPAL S07,Design,DLR015,GB,31990,PCP,,event
SL001578,2025-10-03,DEEPAL S07,Pure,DLR019,GB,27990,cash,,event
SL001579,2025-10-03,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,website
SL001580,2025-10-03,DEEPAL S07,Design,DLR032,GB,31990,cash,,event
SL001581,2025-10-03,DEEPAL S07,Pure,DLR032,DE,27990,lease,,event
SL001582,2025-10-03,DEEPAL S07,Pure,DLR036,GB,27990,lease,,event
SL001583,2025-10-03,DEEPAL S07,Design,DLR002,GB,31990,PCP,LD003327,test_drive
SL001584,2025-10-03,AVATR 12,Performance,DLR011,DE,64990,lease,,event
SL001585,2025-10-03,DEEPAL S07,Pure,DLR024,DE,27990,PCP,,website
SL001586,2025-10-03,AVATR 12,Long Range,DLR030,DE,54990,PCP,,event
SL001587,2025-10-03,DEEPAL S07,Intelligence,DLR032,GB,35990,PCP,,dealer_walkin
SL001588,2025-10-03,DEEPAL S07,Pure,DLR040,GB,27990,PCP,,dealer_walkin
SL001589,2025-10-03,AVATR 12,Long Range,DLR013,GB,54990,HP,,dealer_walkin
SL001590,2025-10-03,DEEPAL S07,Pure,DLR005,DE,27990,PCP,LD004845,test_drive
SL001591,2025-10-03,DEEPAL S07,Design,DLR030,FR,31990,lease,,event
SL001592,2025-10-03,DEEPAL S07,Pure,DLR049,DE,27990,HP,,referral
SL001593,2025-10-03,DEEPAL S07,Intelligence,DLR045,GB,35990,lease,,referral
SL001594,2025-10-03,DEEPAL S07,Intelligence,DLR024,GB,35990,PCP,LD004457,test_drive
SL001595,2025-10-03,DEEPAL S07,Pure,DLR015,GB,27990,HP,,referral
SL001596,2025-10-03,AVATR 11,Executive Plus,DLR002,GB,69990,PCP,,referral
SL001597,2025-10-03,DEEPAL S07,Pure,DLR040,FR,27990,lease,,referral
SL001598,2025-10-03,DEEPAL S07,Intelligence,DLR022,DE,35990,PCP,,referral
SL001599,2025-10-03,DEEPAL S07,Pure,DLR011,GB,27990,PCP,LD005993,test_drive
SL001600,2025-10-03,DEEPAL S07,Design,DLR036,FR,31990,cash,,website
SL001601,2025-10-03,AVATR 12,Long Range,DLR011,GB,54990,PCP,,event
SL001602,2025-10-03,DEEPAL S07,Pure,DLR028,GB,27990,cash,,website
SL001603,2025-10-03,DEEPAL S07,Pure,DLR024,DE,27990,HP,,event
SL001604,2025-10-03,DEEPAL S07,Design,DLR028,DE,31990,lease,,dealer_walkin
SL001605,2025-10-03,DEEPAL S07,Pure,DLR011,GB,27990,HP,,referral
SL001606,2025-10-03,DEEPAL S07,Design,DLR049,FR,31990,lease,,website
SL001607,2025-10-03,DEEPAL S07,Design,DLR040,GB,31990,PCP,,event
SL001608,2025-10-03,AVATR 11,Executive,DLR019,GB,59990,PCP,,website
SL001609,2025-10-03,DEEPAL S07,Pure,DLR045,DE,27990,PCP,,dealer_walkin
SL001610,2025-10-03,AVATR 12,Performance,DLR032,FR,64990,PCP,,dealer_walkin
SL001611,2025-10-03,AVATR 11,Executive,DLR037,FR,59990,HP,,website
SL001612,2025-10-03,DEEPAL S07,Intelligence,DLR032,FR,35990,lease,,event
SL001613,2025-10-03,DEEPAL S07,Pure,DLR015,GB,27990,cash,,event
SL001614,2025-10-03,AVATR 11,Executive Plus,DLR013,GB,69990,PCP,,referral
SL001615,2025-10-03,DEEPAL S07,Pure,DLR045,GB,27990,lease,,website
SL001616,2025-10-03,DEEPAL S07,Pure,DLR030,GB,27990,HP,,website
SL001617,2025-10-03,DEEPAL S07,Pure,DLR050,FR,27990,PCP,,referral
SL001618,2025-10-03,DEEPAL S07,Pure,DLR028,FR,27990,PCP,,referral
SL001619,2025-10-03,AVATR 11,Executive,DLR032,GB,59990,PCP,,event
SL001620,2025-10-03,DEEPAL S07,Design,DLR030,GB,31990,lease,,referral
SL001621,2025-10-03,AVATR 12,Long Range,DLR049,GB,54990,cash,,event
SL001622,2025-10-04,AVATR 12,Long Range,DLR012,GB,54990,HP,,website
SL001623,2025-10-04,AVATR 11,Executive,DLR037,GB,59990,lease,,event
SL001624,2025-10-04,AVATR 11,Executive Plus,DLR049,GB,69990,HP,,dealer_walkin
SL001625,2025-10-04,DEEPAL S07,Intelligence,DLR025,DE,35990,HP,,dealer_walkin
SL001626,2025-10-04,DEEPAL S07,Design,DLR022,GB,31990,PCP,,dealer_walkin
SL001627,2025-10-04,DEEPAL S07,Intelligence,DLR024,GB,35990,lease,,website
SL001628,2025-10-04,AVATR 12,Long Range,DLR049,DE,54990,HP,,dealer_walkin
SL001629,2025-10-04,DEEPAL S07,Pure,DLR045,GB,27990,PCP,,website
SL001630,2025-10-04,AVATR 12,Performance,DLR032,GB,64990,PCP,,referral
SL001631,2025-10-04,AVATR 12,Long Range,DLR019,GB,54990,PCP,,website
SL001632,2025-10-04,AVATR 12,Performance,DLR021,GB,64990,PCP,,dealer_walkin
SL001633,2025-10-04,AVATR 12,Performance,DLR037,DE,64990,cash,,event
SL001634,2025-10-04,AVATR 11,Executive,DLR024,DE,59990,PCP,,dealer_walkin
SL001635,2025-10-04,DEEPAL S07,Intelligence,DLR011,GB,35990,PCP,,event
SL001636,2025-10-04,DEEPAL S07,Intelligence,DLR050,GB,35990,HP,,event
SL001637,2025-10-04,AVATR 12,Long Range,DLR028,GB,54990,HP,,referral
SL001638,2025-10-04,AVATR 12,Long Range,DLR015,FR,54990,PCP,,website
SL001639,2025-10-04,DEEPAL S07,Design,DLR012,GB,31990,cash,,website
SL001640,2025-10-04,DEEPAL S07,Pure,DLR024,GB,27990,lease,,referral
SL001641,2025-10-04,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,website
SL001642,2025-10-04,DEEPAL S07,Intelligence,DLR025,GB,35990,lease,,website
SL001643,2025-10-04,DEEPAL S07,Pure,DLR015,FR,27990,HP,,dealer_walkin
SL001644,2025-10-04,DEEPAL S07,Pure,DLR002,GB,27990,cash,LD006443,test_drive
SL001645,2025-10-04,DEEPAL S07,Design,DLR002,DE,31990,lease,,dealer_walkin
SL001646,2025-10-04,DEEPAL S07,Design,DLR012,GB,31990,PCP,,website
SL001647,2025-10-04,DEEPAL S07,Pure,DLR045,DE,27990,lease,,event
SL001648,2025-10-04,AVATR 12,Long Range,DLR040,GB,54990,cash,,website
SL001649,2025-10-05,DEEPAL S07,Design,DLR011,FR,31990,PCP,,event
SL001650,2025-10-05,AVATR 12,Performance,DLR032,DE,64990,lease,,referral
SL001651,2025-10-05,DEEPAL S07,Pure,DLR013,GB,27990,cash,,event
SL001652,2025-10-05,AVATR 12,Performance,DLR021,GB,64990,cash,,event
SL001653,2025-10-05,DEEPAL S07,Pure,DLR041,GB,27990,PCP,,website
SL001654,2025-10-05,AVATR 12,Performance,DLR041,GB,64990,PCP,LD008383,test_drive
SL001655,2025-10-05,DEEPAL S07,Pure,DLR049,GB,27990,HP,,event
SL001656,2025-10-05,DEEPAL S07,Pure,DLR022,FR,27990,cash,,dealer_walkin
SL001657,2025-10-05,DEEPAL S07,Pure,DLR001,GB,27990,lease,,event
SL001658,2025-10-05,DEEPAL S07,Intelligence,DLR025,GB,35990,cash,,dealer_walkin
SL001659,2025-10-05,DEEPAL S07,Design,DLR032,GB,31990,cash,,dealer_walkin
SL001660,2025-10-05,DEEPAL S07,Design,DLR011,DE,31990,PCP,,dealer_walkin
SL001661,2025-10-05,DEEPAL S07,Pure,DLR027,GB,27990,lease,,dealer_walkin
SL001662,2025-10-05,DEEPAL S07,Intelligence,DLR015,GB,35990,lease,,website
SL001663,2025-10-05,DEEPAL S07,Pure,DLR027,GB,27990,lease,,website
SL001664,2025-10-05,DEEPAL S07,Intelligence,DLR013,GB,35990,PCP,,dealer_walkin
SL001665,2025-10-05,DEEPAL S07,Pure,DLR049,GB,27990,lease,LD000145,test_drive
SL001666,2025-10-05,DEEPAL S07,Pure,DLR013,DE,27990,PCP,,website
SL001667,2025-10-05,DEEPAL S07,Design,DLR011,GB,31990,HP,,event
SL001668,2025-10-05,AVATR 12,Long Range,DLR011,GB,54990,lease,,referral
SL001669,2025-10-06,DEEPAL S07,Design,DLR021,GB,31990,PCP,,website
SL001670,2025-10-06,DEEPAL S07,Intelligence,DLR021,FR,35990,PCP,,referral
SL001671,2025-10-06,DEEPAL S07,Pure,DLR045,FR,27990,PCP,,event
SL001672,2025-10-06,DEEPAL S07,Pure,DLR019,GB,27990,lease,,event
SL001673,2025-10-06,AVATR 12,Performance,DLR049,DE,64990,HP,,dealer_walkin
SL001674,2025-10-06,DEEPAL S07,Pure,DLR012,GB,27990,lease,LD007659,test_drive
SL001675,2025-10-06,AVATR 12,Performance,DLR012,GB,64990,PCP,,website
SL001676,2025-10-06,DEEPAL S07,Intelligence,DLR016,GB,35990,PCP,,event
SL001677,2025-10-06,AVATR 12,Long Range,DLR041,GB,54990,PCP,,event
SL001678,2025-10-06,AVATR 11,Executive,DLR028,GB,59990,PCP,,event
SL001679,2025-10-06,DEEPAL S07,Pure,DLR040,GB,27990,lease,,dealer_walkin
SL001680,2025-10-06,DEEPAL S07,Design,DLR036,DE,31990,HP,,website
SL001681,2025-10-06,DEEPAL S07,Pure,DLR050,DE,27990,cash,,event
SL001682,2025-10-06,DEEPAL S07,Pure,DLR036,GB,27990,PCP,,website
SL001683,2025-10-06,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,referral
SL001684,2025-10-06,DEEPAL S07,Pure,DLR041,DE,27990,PCP,,event
SL001685,2025-10-06,DEEPAL S07,Pure,DLR001,GB,27990,HP,LD008410,test_drive
SL001686,2025-10-06,DEEPAL S07,Design,DLR045,DE,31990,cash,,event
SL001687,2025-10-06,DEEPAL S07,Pure,DLR016,GB,27990,HP,,dealer_walkin
SL001688,2025-10-06,DEEPAL S07,Design,DLR019,GB,31990,lease,,dealer_walkin
SL001689,2025-10-06,DEEPAL S07,Pure,DLR041,DE,27990,PCP,LD004111,test_drive
SL001690,2025-10-06,DEEPAL S07,Pure,DLR025,DE,27990,PCP,,website
SL001691,2025-10-06,AVATR 12,Long Range,DLR002,DE,54990,PCP,,dealer_walkin
SL001692,2025-10-06,DEEPAL S07,Intelligence,DLR037,GB,35990,PCP,,referral
SL001693,2025-10-06,DEEPAL S07,Design,DLR025,GB,31990,HP,,dealer_walkin
SL001694,2025-10-06,DEEPAL S07,Design,DLR040,GB,31990,PCP,,referral
SL001695,2025-10-06,DEEPAL S07,Design,DLR045,GB,31990,PCP,,event
SL001696,2025-10-06,DEEPAL S07,Intelligence,DLR011,GB,35990,PCP,,referral
SL001697,2025-10-06,DEEPAL S07,Pure,DLR035,DE,27990,lease,,event
