date,insertion_order,line_item_name,line_item_id,market,model,creative_size,exchange,impressions,clicks,ctr,cpm,spend,viewable_impressions,viewability_rate,video_completions,video_completion_rate
2025-03-08,IO5654,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250308,DV90196,GB,DEEPAL S07,728x90,OpenX,5681,36,0.006337,7.03,39.93,4135,0.7279,932,0.1641
2025-03-08,IO6412,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250308,DV55990,GB,DEEPAL S07,160x600,OpenX,16728,182,0.01088,6.08,101.75,12826,0.7668,4987,0.2981
2025-03-08,IO2499,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250308,DV46014,GB,DEEPAL S07,728x90,Xandr,27890,131,0.004697,6.68,186.22,22278,0.7988,6070,0.2176
2025-03-08,IO4742,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250308,DV14054,GB,DEEPAL S07,320x50,OpenX,9476,34,0.003588,7.25,68.73,7174,0.7571,0,0.0
2025-03-09,IO1447,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250309,DV36650,GB,DEEPAL S07,300x250,Google AdX,14479,155,0.010705,4.31,62.4,12878,0.8895,0,0.0
2025-03-09,IO8650,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250309,DV65682,GB,DEEPAL S07,300x250,OpenX,21085,175,0.0083,3.34,70.33,15974,0.7576,0,0.0
2025-03-09,IO5176,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250309,DV52234,GB,DEEPAL S07,160x600,Index Exchange,26172,138,0.005273,4.18,109.28,22056,0.8427,0,0.0
2025-03-09,IO5411,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250309,DV25155,GB,DEEPAL S07,300x250,OpenX,42817,340,0.007941,4.81,205.93,35263,0.8236,12346,0.2883
2025-03-09,IO7387,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250309,DV53925,GB,DEEPAL S07,320x50,Google AdX,39965,204,0.005104,4.84,193.62,30128,0.7539,0,0.0
2025-03-09,IO2922,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250309,DV99684,GB,DEEPAL S07,300x250,PubMatic,35399,399,0.011272,5.14,181.81,27054,0.7643,4854,0.1371
2025-03-09,IO5377,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250309,DV58135,GB,DEEPAL S07,970x250,PubMatic,151109,1170,0.007743,3.18,480.12,128340,0.8493,45205,0.2992
2025-03-10,IO4204,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250310,DV59645,GB,DEEPAL S07,728x90,PubMatic,50528,343,0.006788,7.86,397.39,44228,0.8753,11392,0.2255
2025-03-10,IO1572,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250310,DV42280,GB,DEEPAL S07,728x90,OpenX,2145,11,0.005128,5.06,10.85,1564,0.7292,600,0.2797
2025-03-10,IO6500,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250310,DV43141,GB,DEEPAL S07,160x600,Google AdX,45863,204,0.004448,5.07,232.64,34317,0.7483,6605,0.144
2025-03-10,IO3617,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250310,DV68142,GB,DEEPAL S07,728x90,PubMatic,63934,364,0.005693,2.38,152.1,55711,0.8714,15693,0.2455
2025-03-10,IO4683,DV360_GB_S07_PROSP_CONQUEST_BMW_20250310,DV32243,GB,DEEPAL S07,320x50,PubMatic,28797,91,0.00316,7.71,222.17,23666,0.8218,7454,0.2588
2025-03-10,IO4821,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250310,DV32068,GB,DEEPAL S07,970x250,Google AdX,70495,751,0.010653,6.86,483.57,55084,0.7814,18516,0.2627
2025-03-10,IO6116,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250310,DV75320,GB,DEEPAL S07,160x600,PubMatic,121324,1000,0.008242,5.91,717.31,111204,0.9166,17377,0.1432
2025-03-11,IO7710,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250311,DV20150,GB,DEEPAL S07,160x600,Google AdX,62896,326,0.005183,4.37,274.91,44066,0.7006,11327,0.1801
2025-03-11,IO1389,DV360_GB_S07_PROSP_CONQUEST_BMW_20250311,DV94423,GB,DEEPAL S07,728x90,Index Exchange,12110,135,0.011148,5.09,61.6,10313,0.8516,2807,0.2318
2025-03-11,IO3911,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250311,DV18720,GB,DEEPAL S07,160x600,Index Exchange,12863,134,0.010417,5.65,72.67,11042,0.8585,1316,0.1023
2025-03-11,IO9435,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250311,DV45675,GB,DEEPAL S07,320x50,OpenX,40531,288,0.007106,5.41,219.29,33539,0.8275,0,0.0
2025-03-11,IO5769,DV360_GB_S07_PROSP_SITE_VISITORS_20250311,DV91252,GB,DEEPAL S07,728x90,OpenX,131086,796,0.006072,3.54,463.75,98947,0.7548,24048,0.1835
2025-03-11,IO9664,DV360_GB_S07_PROSP_SITE_VISITORS_20250311,DV14437,GB,DEEPAL S07,320x50,PubMatic,18596,75,0.004033,6.55,121.8,16375,0.8806,0,0.0
2025-03-11,IO7177,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250311,DV41585,GB,DEEPAL S07,320x50,PubMatic,169612,2020,0.01191,3.88,657.35,135234,0.7973,22481,0.1325
2025-03-12,IO6649,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250312,DV20548,GB,DEEPAL S07,300x250,PubMatic,67189,471,0.00701,6.52,438.15,54206,0.8068,0,0.0
2025-03-12,IO8767,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250312,DV41989,GB,DEEPAL S07,160x600,OpenX,72449,519,0.007164,2.44,177.12,54600,0.7536,14873,0.2053
2025-03-12,IO6084,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250312,DV16181,GB,DEEPAL S07,300x250,Index Exchange,126845,968,0.007631,2.13,270.32,110906,0.8743,0,0.0
2025-03-12,IO5816,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250312,DV47167,GB,DEEPAL S07,970x250,OpenX,56819,499,0.008782,4.33,246.23,45365,0.7984,0,0.0
2025-03-12,IO4185,DV360_GB_S07_PROSP_EV_INTENDERS_20250312,DV42890,GB,DEEPAL S07,728x90,Index Exchange,59686,345,0.00578,5.78,344.95,54099,0.9064,0,0.0
2025-03-12,IO6862,DV360_GB_S07_PROSP_EV_INTENDERS_20250312,DV20421,GB,DEEPAL S07,320x50,Xandr,164564,1625,0.009875,2.73,449.47,144938,0.8807,37091,0.2254
2025-03-12,IO6111,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250312,DV62573,GB,DEEPAL S07,970x250,PubMatic,77779,913,0.011738,4.1,318.89,66289,0.8523,16207,0.2084
2025-03-13,IO3955,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250313,DV12458,GB,DEEPAL S07,728x90,Xandr,40884,412,0.010077,7.68,314.05,31677,0.7748,0,0.0
2025-03-13,IO5458,DV360_GB_S07_PROSP_EV_INTENDERS_20250313,DV46768,GB,DEEPAL S07,300x250,Index Exchange,1314,7,0.005327,3.95,5.19,1017,0.7741,295,0.2245
2025-03-13,IO1004,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250313,DV35570,GB,DEEPAL S07,320x50,Index Exchange,3163,33,0.010433,6.84,21.63,2831,0.8953,0,0.0
2025-03-13,IO8155,DV360_GB_S07_PROSP_SITE_VISITORS_20250313,DV51685,GB,DEEPAL S07,728x90,PubMatic,49911,319,0.006391,6.89,343.71,35807,0.7174,8397,0.1682
2025-03-13,IO9906,DV360_GB_S07_PROSP_SITE_VISITORS_20250313,DV58780,GB,DEEPAL S07,728x90,PubMatic,39920,458,0.011473,6.65,265.67,28339,0.7099,4048,0.1014
2025-03-13,IO3379,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250313,DV97438,GB,DEEPAL S07,300x250,PubMatic,11720,80,0.006826,4.79,56.19,10686,0.9118,0,0.0
2025-03-13,IO7241,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250313,DV51505,GB,DEEPAL S07,728x90,PubMatic,238445,2615,0.010967,3.44,819.42,195078,0.8181,32248,0.1352
2025-03-14,IO1504,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250314,DV75549,GB,DEEPAL S07,728x90,Xandr,104690,474,0.004528,5.98,626.12,80542,0.7693,0,0.0
2025-03-14,IO4535,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250314,DV56566,GB,DEEPAL S07,320x50,Index Exchange,15106,114,0.007547,3.73,56.28,12036,0.7968,0,0.0
2025-03-14,IO8788,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250314,DV12893,GB,DEEPAL S07,320x50,Xandr,30981,153,0.004939,6.05,187.34,24913,0.8042,5829,0.1881
2025-03-14,IO9012,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250314,DV86050,GB,DEEPAL S07,300x250,Xandr,59240,673,0.011361,6.49,384.62,53183,0.8978,11054,0.1866
2025-03-14,IO3827,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250314,DV52101,GB,DEEPAL S07,160x600,Index Exchange,68705,433,0.006302,6.08,417.56,50040,0.7283,0,0.0
2025-03-14,IO3877,DV360_GB_S07_PROSP_CONQUEST_BMW_20250314,DV26702,GB,DEEPAL S07,300x250,Xandr,80615,901,0.011177,2.15,172.92,65967,0.8183,19360,0.2402
2025-03-14,IO8453,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250314,DV56551,GB,DEEPAL S07,728x90,PubMatic,13811,64,0.004634,6.44,89.01,12287,0.8897,0,0.0
2025-03-15,IO9961,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250315,DV66082,GB,DEEPAL S07,160x600,Xandr,16847,108,0.006411,6.21,104.63,14239,0.8452,0,0.0
2025-03-15,IO5286,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250315,DV79148,GB,DEEPAL S07,300x250,Google AdX,145640,689,0.004731,2.07,302.11,107159,0.7358,16485,0.1132
2025-03-15,IO4523,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250315,DV81669,GB,DEEPAL S07,320x50,Google AdX,102110,1178,0.011537,6.47,660.6,73581,0.7206,28095,0.2751
2025-03-15,IO7037,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250315,DV82155,GB,DEEPAL S07,160x600,Google AdX,20485,155,0.007567,3.82,78.18,17591,0.8588,4015,0.196
2025-03-15,IO7455,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250315,DV16316,GB,DEEPAL S07,970x250,OpenX,47251,550,0.01164,4.2,198.31,42484,0.8991,13230,0.28
2025-03-15,IO5840,DV360_GB_S07_PROSP_SITE_VISITORS_20250315,DV21962,GB,DEEPAL S07,970x250,PubMatic,16691,188,0.011264,3.41,56.86,14372,0.8611,0,0.0
2025-03-15,IO9629,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250315,DV53110,GB,DEEPAL S07,320x50,Xandr,30618,303,0.009896,4.52,138.41,21856,0.7138,0,0.0
2025-03-16,IO4090,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250316,DV56052,GB,DEEPAL S07,320x50,PubMatic,72129,552,0.007653,5.48,395.43,61183,0.8482,0,0.0
2025-03-16,IO8528,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250316,DV43124,GB,DEEPAL S07,160x600,Index Exchange,38887,307,0.007895,6.33,246.3,34272,0.8813,9857,0.2535
2025-03-16,IO2163,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250316,DV35560,GB,DEEPAL S07,728x90,Index Exchange,2411,20,0.008295,5.18,12.5,1835,0.7612,484,0.2007
2025-03-16,IO6452,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250316,DV62805,GB,DEEPAL S07,728x90,Index Exchange,20006,231,0.011547,4.38,87.73,14961,0.7478,0,0.0
2025-03-16,IO1815,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250316,DV50607,GB,DEEPAL S07,970x250,Index Exchange,25344,173,0.006826,5.39,136.63,19779,0.7804,0,0.0
2025-03-16,IO5492,DV360_GB_S07_PROSP_SITE_VISITORS_20250316,DV28393,GB,DEEPAL S07,160x600,Xandr,18063,199,0.011017,2.33,42.01,14984,0.8296,0,0.0
2025-03-16,IO8825,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250316,DV53501,GB,DEEPAL S07,970x250,Google AdX,38011,122,0.00321,7.69,292.36,30020,0.7898,0,0.0
2025-03-17,IO4753,DV360_GB_S07_PROSP_CONQUEST_BMW_20250317,DV98213,GB,DEEPAL S07,970x250,Xandr,26064,286,0.010973,7.97,207.66,19474,0.7472,0,0.0
2025-03-17,IO1111,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250317,DV41562,GB,DEEPAL S07,970x250,Xandr,71122,326,0.004584,3.42,242.97,59453,0.8359,0,0.0
2025-03-17,IO1495,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250317,DV12458,GB,DEEPAL S07,728x90,PubMatic,201637,1307,0.006482,3.24,652.68,157460,0.7809,29937,0.1485
2025-03-17,IO1264,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250317,DV39685,GB,DEEPAL S07,970x250,OpenX,10384,119,0.01146,3.31,34.41,8765,0.8441,1610,0.155
2025-03-17,IO3043,DV360_GB_S07_PROSP_SITE_VISITORS_20250317,DV59641,GB,DEEPAL S07,728x90,OpenX,75091,592,0.007884,7.89,592.72,56192,0.7483,0,0.0
2025-03-17,IO3667,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250317,DV59536,GB,DEEPAL S07,970x250,OpenX,18447,161,0.008728,7.75,143.04,13799,0.7481,1992,0.108
2025-03-17,IO1894,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250317,DV18878,GB,DEEPAL S07,320x50,Xandr,19748,180,0.009115,4.56,90.14,16464,0.8338,0,0.0
2025-03-18,IO2742,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250318,DV59100,GB,DEEPAL S07,970x250,Index Exchange,46881,154,0.003285,4.02,188.53,34694,0.7401,0,0.0
2025-03-18,IO1776,DV360_GB_S07_PROSP_EV_INTENDERS_20250318,DV15849,GB,DEEPAL S07,160x600,OpenX,13543,92,0.006793,6.58,89.13,12019,0.8875,2993,0.221
2025-03-18,IO7422,DV360_GB_S07_PROSP_EV_INTENDERS_20250318,DV87615,GB,DEEPAL S07,320x50,Google AdX,16274,181,0.011122,6.9,112.23,13395,0.8231,0,0.0
2025-03-18,IO5686,DV360_GB_S07_PROSP_SITE_VISITORS_20250318,DV64625,GB,DEEPAL S07,728x90,Index Exchange,3484,20,0.005741,6.14,21.39,2970,0.8526,373,0.1071
2025-03-18,IO7937,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250318,DV15451,GB,DEEPAL S07,300x250,PubMatic,43975,431,0.009801,3.39,148.93,35327,0.8034,0,0.0
2025-03-18,IO5688,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250318,DV38906,GB,DEEPAL S07,160x600,Google AdX,44033,174,0.003952,5.97,262.97,31259,0.7099,0,0.0
2025-03-18,IO9342,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250318,DV64526,GB,DEEPAL S07,160x600,Xandr,184718,1506,0.008153,5.77,1065.34,147629,0.7992,42326,0.2291
2025-03-19,IO8407,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250319,DV54950,GB,DEEPAL S07,160x600,PubMatic,123663,697,0.005636,6.92,855.55,93950,0.7597,25254,0.2042
2025-03-19,IO9828,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250319,DV72835,GB,DEEPAL S07,300x250,PubMatic,42571,217,0.005097,4.15,176.61,36670,0.8614,9393,0.2206
2025-03-19,IO4814,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250319,DV77937,GB,DEEPAL S07,320x50,Google AdX,97898,347,0.003545,2.3,225.07,84372,0.8618,10055,0.1027
2025-03-19,IO4526,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250319,DV95663,GB,DEEPAL S07,160x600,Xandr,14206,153,0.01077,4.87,69.21,12922,0.9097,1481,0.1043
2025-03-19,IO9397,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250319,DV93716,GB,DEEPAL S07,320x50,Xandr,85073,313,0.003679,5.53,470.45,75985,0.8932,22900,0.2692
2025-03-19,IO5276,DV360_GB_S07_PROSP_EV_INTENDERS_20250319,DV53014,GB,DEEPAL S07,320x50,Google AdX,91140,522,0.005727,3.64,332.12,82825,0.9088,14769,0.162
2025-03-19,IO8125,DV360_GB_S07_PROSP_CONQUEST_BMW_20250319,DV60582,GB,DEEPAL S07,300x250,PubMatic,1464,13,0.00888,6.63,9.7,1242,0.8484,0,0.0
2025-03-20,IO6691,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250320,DV21539,GB,DEEPAL S07,970x250,Index Exchange,119340,909,0.007617,3.7,441.0,106218,0.89,20186,0.1691
2025-03-20,IO3202,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250320,DV11465,GB,DEEPAL S07,160x600,PubMatic,59941,626,0.010444,3.1,185.99,53025,0.8846,12135,0.2024
2025-03-20,IO7871,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250320,DV72626,GB,DEEPAL S07,728x90,Google AdX,75626,345,0.004562,5.72,432.61,58741,0.7767,15975,0.2112
2025-03-20,IO8013,DV360_GB_S07_PROSP_EV_INTENDERS_20250320,DV47098,GB,DEEPAL S07,728x90,Google AdX,94787,788,0.008313,4.23,401.06,76486,0.8069,23295,0.2458
2025-03-20,IO6479,DV360_GB_S07_PROSP_EV_INTENDERS_20250320,DV49922,GB,DEEPAL S07,320x50,Google AdX,4689,45,0.009597,3.96,18.55,3703,0.7897,0,0.0
2025-03-20,IO3572,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250320,DV35080,GB,DEEPAL S07,300x250,PubMatic,176953,1236,0.006985,2.01,356.14,147079,0.8312,0,0.0
2025-03-20,IO9344,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250320,DV58629,GB,DEEPAL S07,320x50,Google AdX,61015,611,0.010014,4.45,271.75,45751,0.7498,16424,0.2692
2025-03-21,IO7038,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250321,DV82507,GB,DEEPAL S07,970x250,Google AdX,42656,427,0.01001,6.38,272.27,30060,0.7047,0,0.0
2025-03-21,IO8549,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250321,DV31874,GB,DEEPAL S07,160x600,Google AdX,54738,242,0.004421,7.54,412.51,46310,0.846,0,0.0
2025-03-21,IO1888,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250321,DV12815,GB,DEEPAL S07,728x90,Xandr,3404,18,0.005288,6.52,22.19,2401,0.7056,936,0.275
2025-03-21,IO1940,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250321,DV24578,GB,DEEPAL S07,160x600,OpenX,108752,405,0.003724,7.56,822.21,90502,0.8322,0,0.0
2025-03-21,IO9824,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250321,DV95848,GB,DEEPAL S07,728x90,OpenX,4271,32,0.007492,4.09,17.49,3549,0.8311,840,0.1967
2025-03-21,IO2327,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250321,DV78458,GB,DEEPAL S07,300x250,PubMatic,11061,106,0.009583,6.73,74.39,9879,0.8932,2900,0.2622
2025-03-21,IO9145,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250321,DV67028,GB,DEEPAL S07,970x250,OpenX,39435,267,0.006771,2.48,97.74,32657,0.8281,5484,0.1391
2025-03-22,IO8269,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250322,DV86207,GB,DEEPAL S07,728x90,Google AdX,57865,224,0.003871,2.59,149.98,46376,0.8015,8264,0.1428
2025-03-22,IO8607,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250322,DV10234,GB,DEEPAL S07,728x90,Index Exchange,30972,283,0.009137,3.39,104.89,26609,0.8591,5394,0.1742
2025-03-22,IO4650,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250322,DV58592,GB,DEEPAL S07,300x250,Google AdX,49731,401,0.008063,4.31,214.39,37050,0.745,13758,0.2766
2025-03-22,IO5358,DV360_GB_S07_PROSP_CONQUEST_BMW_20250322,DV82510,GB,DEEPAL S07,160x600,Index Exchange,2482,25,0.010073,3.81,9.45,1961,0.7901,475,0.1914
2025-03-22,IO1667,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250322,DV19562,GB,DEEPAL S07,320x50,Xandr,58859,664,0.011281,4.17,245.4,49144,0.835,0,0.0
2025-03-22,IO6253,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250322,DV92272,GB,DEEPAL S07,728x90,Google AdX,58597,588,0.010035,7.4,433.6,44897,0.7662,16702,0.285
2025-03-22,IO7417,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250322,DV28981,GB,DEEPAL S07,300x250,Google AdX,38236,368,0.009624,6.12,234.01,33438,0.8745,4705,0.1231
2025-03-23,IO9959,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250323,DV71551,GB,DEEPAL S07,728x90,Xandr,125769,1372,0.010909,4.38,550.51,109760,0.8727,0,0.0
2025-03-23,IO9302,DV360_GB_S07_PROSP_CONQUEST_BMW_20250323,DV34398,GB,DEEPAL S07,300x250,PubMatic,21789,74,0.003396,3.86,84.03,15921,0.7307,0,0.0
2025-03-23,IO2425,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250323,DV40317,GB,DEEPAL S07,970x250,PubMatic,6536,44,0.006732,6.41,41.9,5070,0.7758,1363,0.2085
2025-03-23,IO5805,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250323,DV95767,GB,DEEPAL S07,320x50,PubMatic,6323,32,0.005061,5.42,34.3,5300,0.8382,0,0.0
2025-03-23,IO4486,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250323,DV32344,GB,DEEPAL S07,970x250,OpenX,4798,15,0.003126,6.92,33.21,3998,0.8335,0,0.0
2025-03-23,IO9153,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20250323,DV48444,GB,DEEPAL S07,160x600,Index Exchange,23414,186,0.007944,6.06,141.98,16804,0.7177,5881,0.2512
2025-03-23,IO7656,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250323,DV91150,GB,DEEPAL S07,970x250,OpenX,100942,567,0.005617,3.96,399.75,81489,0.8073,0,0.0
2025-03-24,IO8513,DV360_GB_S07_PROSP_EV_INTENDERS_20250324,DV83602,GB,DEEPAL S07,970x250,OpenX,156976,683,0.004351,5.23,820.62,131812,0.8397,0,0.0
2025-03-24,IO4352,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250324,DV66245,GB,DEEPAL S07,728x90,OpenX,31429,113,0.003595,4.94,155.11,26636,0.8475,5391,0.1715
2025-03-24,IO4599,DV360_GB_S07_PROSP_CONQUEST_TESLA_20250324,DV74813,GB,DEEPAL S07,320x50,OpenX,14670,133,0.009066,3.64,53.33,12743,0.8687,2819,0.1922
2025-03-24,IO6853,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250324,DV72173,GB,DEEPAL S07,970x250,Xandr,5807,49,0.008438,7.88,45.78,4135,0.7121,764,0.1316
2025-03-24,IO8253,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250324,DV86720,GB,DEEPAL S07,970x250,OpenX,39479,132,0.003344,4.81,189.75,35045,0.8877,10686,0.2707
2025-03-24,IO9112,DV360_GB_S07_PROSP_CONQUEST_BMW_20250324,DV51853,GB,DEEPAL S07,160x600,Xandr,17545,72,0.004104,3.97,69.72,14478,0.8252,5048,0.2877
2025-03-24,IO2430,DV360_GB_S07_PROSP_CONQUEST_BMW_20250324,DV59485,GB,DEEPAL S07,320x50,Xandr,86076,396,0.004601,5.44,468.34,69641,0.8091,9557,0.111
2025-03-25,IO4807,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250325,DV25331,GB,DEEPAL S07,728x90,Index Exchange,43341,158,0.003646,4.22,182.7,35960,0.8297,9057,0.209
2025-03-25,IO7026,DV360_GB_S07_PROSP_CONQUEST_BMW_20250325,DV28939,GB,DEEPAL S07,970x250,Index Exchange,21936,101,0.004604,5.48,120.29,19770,0.9013,0,0.0
2025-03-25,IO4178,DV360_GB_S07_PROSP_SITE_VISITORS_20250325,DV91991,GB,DEEPAL S07,728x90,PubMatic,5458,59,0.01081,5.76,31.47,4935,0.9043,582,0.1066
2025-03-25,IO9292,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250325,DV77250,GB,DEEPAL S07,320x50,Xandr,127651,632,0.004951,5.16,658.74,99782,0.7817,0,0.0
2025-03-25,IO7633,DV360_GB_S07_PROSP_ECO_CONSCIOUS_20250325,DV69050,GB,DEEPAL S07,160x600,Google AdX,6136,63,0.010267,7.15,43.87,4400,0.7172,0,0.0
2025-03-25,IO2868,DV360_GB_S07_PROSP_ENGAGED_VIEWERS_20250325,DV41588,GB,DEEPAL S07,300x250,PubMatic,227673,1900,0.008345,2.26,514.12,161564,0.7096,0,0.0
2025-03-25,IO1123,DV360_GB_S07_PROSP_EV_INTENDERS_20250325,DV50870,GB,DEEPAL S07,300x250,Google AdX,82322,835,0.010143,2.68,220.29,64202,0.7799,0,0.0
2025-03-26,IO7972,DV360_GB_S07_PROSP_YOUNG_PROFESSIONALS_20250326,DV32115,GB,DEEPAL S07,160x600,Xandr,162521,1889,0.011623,5.36,870.66,118210,0.7274,0,0.0
2025-03-26,IO6766,DV360_GB_S07_PROSP_FAMILY_BUYERS_20250326,DV74061,GB,DEEPAL S07,728x90,Google AdX,12539,140,0.011165,6.25,78.36,10913,0.8704,0,0.0
2025-03-26,IO7413,DV360_GB_S07_PROSP_PREMIUM_AUTO_20250326,DV64331,GB,DEEPAL S07,320x50,PubMatic,26404,252,0.009544,5.6,147.75,21638,0.8195,0,0.0
2025-03-26,IO2699,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250326,DV63908,GB,DEEPAL S07,320x50,Xandr,129836,552,0.004252,2.89,374.92,113149,0.8715,0,0.0
2025-03-26,IO1066,DV360_GB_S07_PROSP_FLEET_MANAGERS_20250326,DV20497,GB,DEEPAL S07,728x90,PubMatic,6253,47,0.007516,7.16,44.77,4774,0.7636,1124,0.1798
2025-03-26,IO4588,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20250326,DV58044,GB,DEEPAL S07,728x90,Google AdX,74694,366,0.0049,5.1,381.03,68106,0.9118,11258,0.1507
2025-03-26,IO6303,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20250326,DV19191,GB,DEEPAL S07,728x90,Index Exchange,35935,392,0.010909,3.55,127.44,27577,0.7674,4928,0.1371
2025-03-27,IO1634,DV360_GB_S07_PROSP_CONQUEST_BMW_20250327,DV97497,GB,DEEPAL S07,160x600,PubMatic,109859,1257,0.011442,3.5,384.91,93052,0.847,0,0.0
2025-03-27,IO7759,DV360_GB_S07_PROSP_CONQUEST_BMW_20250327,DV48252,GB,DEEPAL S07,728x90,PubMatic,6262,53,0.008464,7.86,49.2,5160,0.8241,1168,0.1865
2025-03-27,IO4238,DV360_GB_S07_PROSP_LOOKALIKE_CONVERTERS_20250327,DV41321,GB,DEEPAL S07,300x250,OpenX,80853,578,0.007149,2.13,172.49,71450,0.8837,0,0.0
2025-03-27,IO6326,DV360_GB_S07_PROSP_CONQUEST_AUDI_20250327,DV84329,GB,DEEPAL S07,300x250,Xandr,110756,388,0.003503,5.11,566.38,84854,0.7661,15829,0.1429
